mode,run_id,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,per_request_ttft_mean,per_request_decode_time_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,stream,output_length_control_requested,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,cached_prompt_tokens_delta,prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,prefix_cache_metrics_reliable,metrics_error
prefix,pr2_v2_noprefix,0,0,1024,1024,8,128,2,1.6417863368988037,1.5913954675197601,0.3668086528778076,1.2245868146419525,True,0,True,True,8,0,ok,,0.0,0.0,0.0,8424.0,1024.0,0.0,0.0,0.0,0.00011827470734715462,1.8717313576489687,9.794743196573108,2.398930311203003,0.0,12.195440530776978,True,
prefix,pr2_v2_noprefix,1024,1037,256,264,2,128,0,1.3188283443450928,1.3056013584136963,0.12346577644348145,1.1821355819702148,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,2660.0,256.0,0.0,0.0,0.0,1.060357317328453e-05,0.13629493862390518,2.3661779137328267,0.18777966499328613,0.0,2.5539638996124268,True,
prefix,pr2_v2_noprefix,1024,1037,256,264,2,128,1,1.3091800212860107,1.294451355934143,0.11764371395111084,1.1768076419830322,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,2660.0,256.0,0.0,0.0,0.0,1.064268872141838e-05,0.1272871564142406,2.3549321377649903,0.17614459991455078,0.0,2.5310535430908203,True,
prefix,pr2_v2_noprefix,1024,1037,256,264,2,128,2,1.3282580375671387,1.314402461051941,0.12411117553710938,1.1902912855148315,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,2660.0,256.0,0.0,0.0,0.0,1.1287163943052292e-05,0.1405649036169052,2.3818447389639914,0.19155550003051758,0.0,2.573456287384033,True,
prefix,pr2_v2_noprefix,1024,1037,256,264,4,128,0,1.4601476192474365,1.425928771495819,0.22670668363571167,1.1992220878601074,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,5320.0,512.0,0.0,0.0,0.0,3.230897709727287e-05,0.545072307344526,4.809784309472889,0.7124621868133545,0.0,5.5227210521698,True,
prefix,pr2_v2_noprefix,1024,1037,256,264,4,128,1,1.453744888305664,1.4253328442573547,0.22155237197875977,1.203780472278595,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,5320.0,512.0,0.0,0.0,0.0,3.2356008887290955e-05,0.546362672932446,4.81740080146119,0.7245955467224121,0.0,5.542417526245117,True,
prefix,pr2_v2_noprefix,1024,1037,256,264,4,128,2,1.4552981853485107,1.4263492822647095,0.21823811531066895,1.2081111669540405,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,5320.0,512.0,0.0,0.0,0.0,3.2147858291864395e-05,0.5451942174695432,4.8353276187554,0.7133040428161621,0.0,5.549304962158203,True,
prefix,pr2_v2_noprefix,1024,1037,256,264,8,128,0,1.7405383586883545,1.6815026104450226,0.41502946615219116,1.2664731442928314,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,10640.0,1024.0,0.0,0.0,0.0,0.00015289988368749619,2.1858237623237073,10.150923354551196,2.7471494674682617,0.0,12.895378112792969,True,
prefix,pr2_v2_noprefix,1024,1037,256,264,8,128,1,1.688020944595337,1.6345327496528625,0.3583919107913971,1.2761408388614655,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,10640.0,1024.0,0.0,0.0,0.0,0.000151854008436203,1.981903349980712,10.17274710163474,2.3832356929779053,0.0,12.559054851531982,True,
prefix,pr2_v2_noprefix,1024,1037,256,264,8,128,2,1.7281193733215332,1.675026148557663,0.40501174330711365,1.2700144052505493,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,10640.0,1024.0,0.0,0.0,0.0,0.0003148643299937248,2.0976634989492595,10.17149230511859,2.7116589546203613,0.0,12.882383823394775,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,2,128,0,1.3673386573791504,1.3571553230285645,0.13971614837646484,1.2174391746520996,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,3172.0,256.0,0.0,0.0,0.0,1.0784249752759933e-05,0.18019654415547848,2.436311225872487,0.23721981048583984,0.0,2.673733711242676,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,2,128,1,1.455179214477539,1.4401296377182007,0.192610502243042,1.2475191354751587,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,3172.0,256.0,0.0,0.0,0.0,1.0333023965358734e-05,0.2710793688893318,2.49673706991598,0.32683897018432617,0.0,2.8234963417053223,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,2,128,2,1.380936622619629,1.3665108680725098,0.16368961334228516,1.2028212547302246,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,3172.0,256.0,0.0,0.0,0.0,1.11311674118042e-05,0.21783151105046272,2.407346956897527,0.2733912467956543,0.0,2.680684804916382,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,4,128,0,1.5673022270202637,1.5404570698738098,0.31082093715667725,1.2296361327171326,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,6344.0,512.0,0.0,0.0,0.0,3.686826676130295e-05,0.8737227749079466,4.9353105635382235,1.0673284530639648,0.0,6.002962350845337,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,4,128,1,1.5995798110961914,1.5691917538642883,0.3294922113418579,1.2396995425224304,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,6344.0,512.0,0.0,0.0,0.0,3.420095890760422e-05,0.9130869111977518,4.9668385135009885,1.1203062534332275,0.0,6.087279796600342,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,4,128,2,1.5699677467346191,1.5405784845352173,0.30949485301971436,1.231083631515503,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,6344.0,512.0,0.0,0.0,0.0,3.162957727909088e-05,0.8714797543361783,4.9287730837240815,1.0667455196380615,0.0,5.995997905731201,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,8,128,0,1.8291490077972412,1.7670550644397736,0.4452502727508545,1.321804791688919,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,12688.0,1024.0,0.0,0.0,0.0,0.04182008747011423,2.3720902148634195,10.58377439621836,2.9716391563415527,0.0,13.555187463760376,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,8,128,1,1.8213975429534912,1.767604410648346,0.43703460693359375,1.3305698037147522,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,12688.0,1024.0,0.0,0.0,0.0,0.03973911516368389,2.3907699892297387,10.656086778268218,2.9732043743133545,0.0,13.628759384155273,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,8,128,2,2.047476291656494,1.9932025074958801,0.642809271812439,1.3503932356834412,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,12688.0,1024.0,0.0,0.0,0.0,0.05870989803224802,4.2094952198676765,10.810544354375452,4.615387678146362,0.0,15.425355434417725,True,
