total_sessions,active_session_limit,effective_regions,arrival_pattern,memory_budget_gb,policy,throughput,mean_jct,p50_jct,p95_jct,p99_jct,ready_queue_wait,ready_queue_empty_time,region_utilization,blocked_session_fraction,domain_cache_hit_rate,remote_kv_bytes,avg_context_hops,domain_switches,memory_occupancy,eviction_count,evicted_tokens,recompute_tokens,cache_hit_tokens,completed_sessions,admission_count,starvation_count,predictor_median_abs_error,predictor_p95_abs_error,slo_target,taps_u_p95_gain_over_reactive,taps_u_p95_gain_over_acd_nisp,taps_u_throughput_gain_over_reactive,taps_u_ready_wait_gain_over_reactive,taps_u_region_util_gain_over_reactive,strongest_baseline_p95,strongest_baseline_throughput,taps_u_p95_gain_over_strongest,taps_u_throughput_gain_over_strongest
64,16,1,bursty,32,taps_domain_v4,0.11388393903837424,91.00039277489718,78.44672942366662,215.49227250760615,294.5004142162645,4359.236238128355,2.9329967498779297,0.994780918389643,0.10073237397834935,0.9898827125171751,0.0,0.0,321,16559915008,0,0,29527,2888943,64,64,18,0.046956610679626476,3.7432076930999756,32.105082321167,0.0721775766005885,0.0721775766005885,-0.00694897891303495,0.1175289205517321,-0.0069339474786080935,170.78796012414642,0.11423379055701857,0.0721775766005885,-0.00694897891303495
64,16,1,bursty,32,taps_unified,0.1134399823552818,96.59898978629823,100.716763117906,158.4608990498276,228.73448832753087,4717.546446858017,5.132334565150472,0.9909029383982486,0.1003396863789471,0.9898827125171751,0.0,0.0,571,16559915008,0,0,29527,2888943,64,64,4,0.046956610679626476,3.7432076930999756,32.105082321167,0.0721775766005885,0.0721775766005885,-0.00694897891303495,0.1175289205517321,-0.0069339474786080935,170.78796012414642,0.11423379055701857,0.0721775766005885,-0.00694897891303495
64,16,2,bursty,32,static_admission,0.0852156548639023,94.72954611516113,86.74280003945431,135.54490738588177,212.75386947276726,4350.430309456287,364.30890061773584,0.5369347803795056,0.07537476563458262,0.0,0.0,0.0,464,0,0,0,2918470,0,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.15842494039852056,0.15842494039852056,-0.0018149214901961258,0.13958700849660044,-0.002197790634946184,112.51334287826697,0.17520345124313944,0.06749666558582974,-0.018293803964411864
64,16,2,bursty,32,reactive_admission,0.1723110446701791,64.51940145750906,56.57888736801169,124.6698867831852,216.35145631695394,2559.2901515508124,45.360965216664574,0.8941399010817783,0.15241219033061223,0.9863349631827636,79477923840.0,1.0,459,16559915008,0,0,39881,2878589,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.15842494039852056,0.15842494039852056,-0.0018149214901961258,0.13958700849660044,-0.002197790634946184,112.51334287826697,0.17520345124313944,0.06749666558582974,-0.018293803964411864
64,16,2,bursty,32,acd_nisp,0.1723110446701791,64.51940145750906,56.57888736801169,124.6698867831852,216.35145631695394,2559.2901515508124,45.360965216664574,0.8941399010817783,0.15241219033061223,0.9863349631827636,79477923840.0,1.0,459,16559915008,0,0,39881,2878589,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.15842494039852056,0.15842494039852056,-0.0018149214901961258,0.13958700849660044,-0.002197790634946184,112.51334287826697,0.17520345124313944,0.06749666558582974,-0.018293803964411864
64,16,2,bursty,32,taps_admission_v4,0.16925148506302914,62.95873921207164,55.976277776151264,112.51334287826697,213.87959608687856,2459.7931222002203,51.31603360780204,0.8777539833286939,0.14970595532364941,0.9893451020568996,83744145408.0,1.0,590,16559915008,0,0,31096,2887374,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.15842494039852056,0.15842494039852056,-0.0018149214901961258,0.13958700849660044,-0.002197790634946184,112.51334287826697,0.17520345124313944,0.06749666558582974,-0.018293803964411864
64,16,2,bursty,32,taps_domain_v4,0.17520345124313944,63.48585787349523,51.23605233096963,152.79840909215457,216.18972716472436,2493.4778574686543,35.658005996059565,0.9086910496409591,0.15497057549945237,0.9888116033401063,79543697408.0,1.0,402,16559915008,0,0,32653,2885817,64,64,2,0.046956610679626476,3.7432076930999756,32.105082321167,0.15842494039852056,0.15842494039852056,-0.0018149214901961258,0.13958700849660044,-0.002197790634946184,112.51334287826697,0.17520345124313944,0.06749666558582974,-0.018293803964411864
64,16,2,bursty,32,taps_unified,0.17199831365220905,58.93078325430954,52.746980966399406,104.91906740006878,200.51336484522074,2202.0464954210233,44.16799306200804,0.8919421104468321,0.1521355741710136,0.9893937576881037,76566454272.0,1.0,576,16559915008,0,0,30954,2887516,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.15842494039852056,0.15842494039852056,-0.0018149214901961258,0.13958700849660044,-0.002197790634946184,112.51334287826697,0.17520345124313944,0.06749666558582974,-0.018293803964411864
64,16,4,bursty,8,static_admission,0.09269970763378291,63.21801443073158,54.39666961586519,108.45934423330696,199.63819796900697,2131.797735365124,458.7416189602136,0.36515317795170044,0.08199454370737383,0.0,0.0,0.0,477,0,0,0,2918470,0,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,-0.4052570404355945,-0.4052570404355945,-0.4359723880829704,0.4539981343649344,-0.27785811192131027,97.10747189151104,0.20752819993754879,-0.49333032746285976,-0.44867043681549734
64,16,4,bursty,8,reactive_admission,0.20285608257927973,49.57583840357104,40.55807453753016,103.19359990816346,197.54088395307923,1435.1829241715386,115.51348585648836,0.6592224271038285,0.17942982080443706,0.9808882736502346,205798039552.0,1.0,509,8574877696,270,757028,55777,2862693,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,-0.4052570404355945,-0.4052570404355945,-0.4359723880829704,0.4539981343649344,-0.27785811192131027,97.10747189151104,0.20752819993754879,-0.49333032746285976,-0.44867043681549734
64,16,4,bursty,8,acd_nisp,0.20285608257927973,49.57583840357104,40.55807453753016,103.19359990816346,197.54088395307923,1435.1829241715386,115.51348585648836,0.6592224271038285,0.17942982080443706,0.9808882736502346,205798039552.0,1.0,509,8574877696,270,757028,55777,2862693,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,-0.4052570404355945,-0.4052570404355945,-0.4359723880829704,0.4539981343649344,-0.27785811192131027,97.10747189151104,0.20752819993754879,-0.49333032746285976,-0.44867043681549734
64,16,4,bursty,8,taps_admission_v4,0.1956393637933897,48.727851893818126,40.125790042150655,97.10747189151104,197.31002499361415,1382.1112069155743,131.1249492118334,0.6348536041471726,0.1730465044055206,0.9871771853059994,178386345984.0,1.0,604,8558247936,290,666498,37423,2881047,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,-0.4052570404355945,-0.4052570404355945,-0.4359723880829704,0.4539981343649344,-0.27785811192131027,97.10747189151104,0.20752819993754879,-0.49333032746285976,-0.44867043681549734
64,16,4,bursty,8,taps_domain_v4,0.20752819993754879,46.65511829321045,35.73923807899041,120.46999819201676,189.08085376645056,1249.1312340346951,119.05364459413175,0.6736965942565869,0.1835623918849414,0.984948277693449,167310581760.0,1.0,461,8539381760,243,632758,43928,2874542,64,64,3,0.046956610679626476,3.7432076930999756,32.105082321167,-0.4052570404355945,-0.4052570404355945,-0.4359723880829704,0.4539981343649344,-0.27785811192131027,97.10747189151104,0.20752819993754879,-0.49333032746285976,-0.44867043681549734
64,16,4,bursty,8,taps_unified,0.1144164318200349,49.44380754458846,39.30701312103988,145.01353279884063,232.61633480395767,783.612554125249,214.29047176501516,0.38136431518251823,0.11076885698042586,0.9862069262476848,99404218368.0,1.0,344,8453939200,7,34906,22423,1603248,38,38,26,0.046956610679626476,3.7432076930999756,32.105082321167,-0.4052570404355945,-0.4052570404355945,-0.4359723880829704,0.4539981343649344,-0.27785811192131027,97.10747189151104,0.20752819993754879,-0.49333032746285976,-0.44867043681549734
64,16,4,bursty,16,static_admission,0.09269970763378291,63.21801443073158,54.39666961586519,108.45934423330696,199.63819796900697,2131.797735365124,458.7416189602136,0.36515317795170044,0.08199454370737383,0.0,0.0,0.0,477,0,0,0,2918470,0,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,16,reactive_admission,0.2026666870420579,49.55995718544262,40.169350479223226,102.47544444417244,195.77188876911492,1434.4279074491656,115.7457134614869,0.6584000206442614,0.17926229707592609,0.9821365304423209,195576242176.0,1.0,509,16559915008,0,0,52134,2866336,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,16,acd_nisp,0.2026666870420579,49.55995718544262,40.169350479223226,102.47544444417244,195.77188876911492,1434.4279074491656,115.7457134614869,0.6584000206442614,0.17926229707592609,0.9821365304423209,195576242176.0,1.0,509,16559915008,0,0,52134,2866336,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,16,taps_admission_v4,0.19567912070189733,48.69524899130352,40.125790042150655,97.09789896803052,196.57733775988703,1380.2113403372318,130.404800061595,0.6348398932675863,0.1730816700997338,0.9886553570877892,190256496640.0,1.0,599,16559915008,0,0,33109,2885361,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,16,taps_domain_v4,0.20806875914853756,46.71891690602336,34.75766178496491,120.00679457421666,194.90820763272382,1253.301973349576,116.0246809861085,0.6753801845265045,0.18404052614213842,0.9855239217809332,169169272832.0,1.0,442,16559915008,0,0,42248,2876222,64,64,3,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,16,taps_unified,0.19241043111907893,47.10608487782264,39.92774370848148,96.82865170504112,199.5934858611353,1278.8157086651984,138.03783640294765,0.6240016629283528,0.17019045590170145,0.9898827125171751,169548087296.0,1.0,590,16559915008,0,0,29527,2888943,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,32,static_admission,0.09269970763378291,63.21801443073158,54.39666961586519,108.45934423330696,199.63819796900697,2131.797735365124,458.7416189602136,0.36515317795170044,0.08199454370737383,0.0,0.0,0.0,477,0,0,0,2918470,0,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,32,reactive_admission,0.2026666870420579,49.55995718544262,40.169350479223226,102.47544444417244,195.77188876911492,1434.4279074491656,115.7457134614869,0.6584000206442614,0.17926229707592609,0.9821365304423209,195576242176.0,1.0,509,16559915008,0,0,52134,2866336,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,32,acd_nisp,0.2026666870420579,49.55995718544262,40.169350479223226,102.47544444417244,195.77188876911492,1434.4279074491656,115.7457134614869,0.6584000206442614,0.17926229707592609,0.9821365304423209,195576242176.0,1.0,509,16559915008,0,0,52134,2866336,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,32,taps_admission_v4,0.19567912070189733,48.69524899130352,40.125790042150655,97.09789896803052,196.57733775988703,1380.2113403372318,130.404800061595,0.6348398932675863,0.1730816700997338,0.9886553570877892,190256496640.0,1.0,599,16559915008,0,0,33109,2885361,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,32,taps_domain_v4,0.20806875914853756,46.71891690602336,34.75766178496491,120.00679457421666,194.90820763272382,1253.301973349576,116.0246809861085,0.6753801845265045,0.18404052614213842,0.9855239217809332,169169272832.0,1.0,442,16559915008,0,0,42248,2876222,64,64,3,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,32,taps_unified,0.19241043111907893,47.10608487782264,39.92774370848148,96.82865170504112,199.5934858611353,1278.8157086651984,138.03783640294765,0.6240016629283528,0.17019045590170145,0.9898827125171751,169548087296.0,1.0,590,16559915008,0,0,29527,2888943,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,64,static_admission,0.09269970763378291,63.21801443073158,54.39666961586519,108.45934423330696,199.63819796900697,2131.797735365124,458.7416189602136,0.36515317795170044,0.08199454370737383,0.0,0.0,0.0,477,0,0,0,2918470,0,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,64,reactive_admission,0.2026666870420579,49.55995718544262,40.169350479223226,102.47544444417244,195.77188876911492,1434.4279074491656,115.7457134614869,0.6584000206442614,0.17926229707592609,0.9821365304423209,195576242176.0,1.0,509,16559915008,0,0,52134,2866336,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,64,acd_nisp,0.2026666870420579,49.55995718544262,40.169350479223226,102.47544444417244,195.77188876911492,1434.4279074491656,115.7457134614869,0.6584000206442614,0.17926229707592609,0.9821365304423209,195576242176.0,1.0,509,16559915008,0,0,52134,2866336,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,64,taps_admission_v4,0.19567912070189733,48.69524899130352,40.125790042150655,97.09789896803052,196.57733775988703,1380.2113403372318,130.404800061595,0.6348398932675863,0.1730816700997338,0.9886553570877892,190256496640.0,1.0,599,16559915008,0,0,33109,2885361,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,64,taps_domain_v4,0.20806875914853756,46.71891690602336,34.75766178496491,120.00679457421666,194.90820763272382,1253.301973349576,116.0246809861085,0.6753801845265045,0.18404052614213842,0.9855239217809332,169169272832.0,1.0,442,16559915008,0,0,42248,2876222,64,64,3,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,bursty,64,taps_unified,0.19241043111907893,47.10608487782264,39.92774370848148,96.82865170504112,199.5934858611353,1278.8157086651984,138.03783640294765,0.6240016629283528,0.17019045590170145,0.9898827125171751,169548087296.0,1.0,590,16559915008,0,0,29527,2888943,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.05510386190330337,0.05510386190330337,-0.050606520847950504,0.10848380596602544,-0.0343983577159086,97.09789896803052,0.20806875914853756,0.00277294633407099,-0.07525554577984653
64,16,4,closed_loop,32,static_admission,0.09269058424867466,63.49819900165446,54.39666961586519,108.97386472217981,199.63819796900697,2149.7295479041886,459.066057435491,0.3651172400490793,0.08198647391062784,0.0,0.0,0.0,461,0,0,0,2918470,0,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,-0.006572646431035451,-0.006572646431035451,-0.04823849617054702,0.014065047845174978,-0.0328439455605779,97.29148544820269,0.20533062587353829,-0.06526193134793909,-0.06301819675168915
64,16,4,closed_loop,32,reactive_admission,0.20214209055419718,49.68625369107236,41.08683363291175,102.96416861687806,197.6010071931624,1442.2615825820496,118.90060035966482,0.6568926250573721,0.17879828213185983,0.9806590439511114,195354378240.0,1.0,504,16559915008,0,0,56446,2862024,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,-0.006572646431035451,-0.006572646431035451,-0.04823849617054702,0.014065047845174978,-0.0328439455605779,97.29148544820269,0.20533062587353829,-0.06526193134793909,-0.06301819675168915
64,16,4,closed_loop,32,acd_nisp,0.20214209055419718,49.68625369107236,41.08683363291175,102.96416861687806,197.6010071931624,1442.2615825820496,118.90060035966482,0.6568926250573721,0.17879828213185983,0.9806590439511114,195354378240.0,1.0,504,16559915008,0,0,56446,2862024,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,-0.006572646431035451,-0.006572646431035451,-0.04823849617054702,0.014065047845174978,-0.0328439455605779,97.29148544820269,0.20533062587353829,-0.06526193134793909,-0.06301819675168915
64,16,4,closed_loop,32,taps_admission_v4,0.19517055889905802,50.75739656245849,41.3495713452064,97.29148544820269,202.82810049152118,1511.9807138410952,132.34704562042236,0.6333486013381464,0.172631838120376,0.9875092085921733,193208451072.0,1.0,582,16559915008,0,0,36454,2882016,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,-0.006572646431035451,-0.006572646431035451,-0.04823849617054702,0.014065047845174978,-0.0328439455605779,97.29148544820269,0.20533062587353829,-0.06526193134793909,-0.06301819675168915
64,16,4,closed_loop,32,taps_domain_v4,0.20533062587353829,47.02097329204553,37.56442027478029,120.77638130049608,193.12342653918128,1272.630265800458,119.74155911734033,0.6664950086514808,0.18161859845515452,0.9860437146861197,187840651264.0,1.0,439,16559915008,0,0,40731,2877739,64,64,3,0.046956610679626476,3.7432076930999756,32.105082321167,-0.006572646431035451,-0.006572646431035451,-0.04823849617054702,0.014065047845174978,-0.0328439455605779,97.29148544820269,0.20533062587353829,-0.06526193134793909,-0.06301819675168915
64,16,4,closed_loop,32,taps_unified,0.19239106009309218,49.34524970767246,41.00223133983409,103.64091569226231,201.53599785053322,1421.9761044177753,137.96403493244352,0.6240486794967942,0.1701733218839418,0.9891929675480645,175421718528.0,1.0,569,16559915008,0,0,31540,2886930,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,-0.006572646431035451,-0.006572646431035451,-0.04823849617054702,0.014065047845174978,-0.0328439455605779,97.29148544820269,0.20533062587353829,-0.06526193134793909,-0.06301819675168915
64,16,4,poisson,32,static_admission,0.09265858986239499,62.23809915525018,53.49630614520302,109.91064918807244,200.01076754781502,2069.0831577343147,461.64626809361135,0.36499121104505267,0.0819581743056866,0.0,0.0,0.0,578,0,0,0,2918470,0,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.03052950757338707,0.03052950757338707,0.005936761738296334,0.11849221536159747,0.003266822693936744,97.18998818413257,0.19713043754003004,-0.018380817083114256,-0.004201104784782188
64,16,4,poisson,32,reactive_admission,0.1951437499673804,48.95639576499014,39.68581715924242,102.09327705427556,198.1132002942693,1396.4996621296602,128.29516966425717,0.6334270189213798,0.17260812514245705,0.9861955065496647,192125050880.0,1.0,570,16559915008,0,0,40288,2878182,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.03052950757338707,0.03052950757338707,0.005936761738296334,0.11849221536159747,0.003266822693936744,97.18998818413257,0.19713043754003004,-0.018380817083114256,-0.004201104784782188
64,16,4,poisson,32,acd_nisp,0.1951437499673804,48.95639576499014,39.68581715924242,102.09327705427556,198.1132002942693,1396.4996621296602,128.29516966425717,0.6334270189213798,0.17260812514245705,0.9861955065496647,192125050880.0,1.0,570,16559915008,0,0,40288,2878182,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.03052950757338707,0.03052950757338707,0.005936761738296334,0.11849221536159747,0.003266822693936744,97.18998818413257,0.19713043754003004,-0.018380817083114256,-0.004201104784782188
64,16,4,poisson,32,taps_admission_v4,0.1938100779128885,46.570402509917024,37.07089358079182,99.0995010344808,193.4576427908455,1244.2839174859887,136.64768434298946,0.6287286680221305,0.1714284684385187,0.9893451020568996,201063145472.0,1.0,601,16559915008,0,0,31096,2887374,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.03052950757338707,0.03052950757338707,0.005936761738296334,0.11849221536159747,0.003266822693936744,97.18998818413257,0.19713043754003004,-0.018380817083114256,-0.004201104784782188
64,16,4,poisson,32,taps_domain_v4,0.19713043754003004,47.02519813017056,34.78969894545067,97.18998818413257,188.9839081743246,1273.3520660132447,125.50191997682207,0.639529920371666,0.17436538571173582,0.9887492418972955,188707520512.0,1.0,509,16559915008,0,0,32835,2885635,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.03052950757338707,0.03052950757338707,0.005936761738296334,0.11849221536159747,0.003266822693936744,97.18998818413257,0.19713043754003004,-0.018380817083114256,-0.004201104784782188
64,16,4,poisson,32,taps_unified,0.1963022719156544,46.36079958152448,39.15131698057345,98.97641957925515,201.92744673612117,1231.0253234121944,130.9421938272408,0.6366938416153165,0.17363285845552198,0.9898827125171751,187973345280.0,1.0,581,16559915008,0,0,29527,2888943,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.03052950757338707,0.03052950757338707,0.005936761738296334,0.11849221536159747,0.003266822693936744,97.18998818413257,0.19713043754003004,-0.018380817083114256,-0.004201104784782188
64,16,8,bursty,32,static_admission,0.0954720851622612,49.886767118219936,39.11689601888735,96.04539664180459,196.8248362532184,825.3067835409312,520.7834251800531,0.2725616261849234,0.08444676104693864,0.0,0.0,0.0,498,0,0,0,2918470,0,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.044446330598106064,0.044446330598106064,-0.03645102790738276,-0.09901689883341033,-0.019051015166385632,86.21052034444759,0.21157333905456294,-0.015589688929802075,-0.037892923255507104
64,16,8,bursty,32,reactive_admission,0.21125673178061466,40.729115583431906,31.407182455705136,91.62699944828485,194.13121837534362,494.5121312792879,167.09318177692273,0.49777574308881756,0.18686034475851818,0.9825168667144086,481910030336.0,1.0,529,16559915008,0,0,51024,2867446,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.044446330598106064,0.044446330598106064,-0.03645102790738276,-0.09901689883341033,-0.019051015166385632,86.21052034444759,0.21157333905456294,-0.015589688929802075,-0.037892923255507104
64,16,8,bursty,32,acd_nisp,0.21125673178061466,40.729115583431906,31.407182455705136,91.62699944828485,194.13121837534362,494.5121312792879,167.09318177692273,0.49777574308881756,0.18686034475851818,0.9825168667144086,481910030336.0,1.0,529,16559915008,0,0,51024,2867446,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.044446330598106064,0.044446330598106064,-0.03645102790738276,-0.09901689883341033,-0.019051015166385632,86.21052034444759,0.21157333905456294,-0.015589688929802075,-0.037892923255507104
64,16,8,bursty,32,taps_admission_v4,0.20985955945609175,41.48461866930408,32.09839359691729,90.88032878391734,193.80679356754743,544.3819255768019,175.7542074360656,0.4938616065771719,0.1856245209338912,0.9880886217778494,450634956800.0,1.0,589,16559915008,0,0,34763,2883707,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.044446330598106064,0.044446330598106064,-0.03645102790738276,-0.09901689883341033,-0.019051015166385632,86.21052034444759,0.21157333905456294,-0.015589688929802075,-0.037892923255507104
64,16,8,bursty,32,taps_domain_v4,0.21157333905456294,40.547389424643924,29.38018056071239,86.21052034444759,196.53939457786973,483.3455895788383,168.30018612571143,0.49833004164874534,0.18714038953562165,0.9831963323248141,422470049792.0,1.0,524,16559915008,0,0,49041,2869429,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.044446330598106064,0.044446330598106064,-0.03645102790738276,-0.09901689883341033,-0.019051015166385632,86.21052034444759,0.21157333905456294,-0.015589688929802075,-0.037892923255507104
64,16,8,bursty,32,taps_unified,0.203556206754857,41.45856503375427,32.98346853952637,87.5545155390939,205.87089384540087,543.4771889540633,184.0989854988031,0.4787247279224319,0.1800490931169427,0.9891929675480645,352043991040.0,1.0,594,16559915008,0,0,31540,2886930,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.044446330598106064,0.044446330598106064,-0.03645102790738276,-0.09901689883341033,-0.019051015166385632,86.21052034444759,0.21157333905456294,-0.015589688929802075,-0.037892923255507104
64,16,16,bursty,32,static_admission,0.09056634936038292,50.251236246654884,39.85697969605718,96.9073210684878,208.36630336667963,0.0,683.1596504559795,0.2043343883176234,0.08010755028898212,0.0,0.0,0.0,514,0,0,0,2918470,0,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.002149589692353074,0.002149589692353074,-0.004859179130807637,0.0,-0.003035628668040302,90.12612581326869,0.2113869948460617,0.00017152004460983065,-0.005027859250387553
64,16,16,bursty,32,reactive_admission,0.21135116395376935,43.971020619509886,33.87980854670309,90.3047856124714,203.97919338624308,0.0,298.2840629196165,0.3938890275616792,0.18694387169885895,0.9785976898854537,774931791872.0,1.0,528,16559915008,0,0,62462,2856008,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.002149589692353074,0.002149589692353074,-0.004859179130807637,0.0,-0.003035628668040302,90.12612581326869,0.2113869948460617,0.00017152004460983065,-0.005027859250387553
64,16,16,bursty,32,acd_nisp,0.21135116395376935,43.971020619509886,33.87980854670309,90.3047856124714,203.97919338624308,0.0,298.2840629196165,0.3938890275616792,0.18694387169885895,0.9785976898854537,774931791872.0,1.0,528,16559915008,0,0,62462,2856008,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.002149589692353074,0.002149589692353074,-0.004859179130807637,0.0,-0.003035628668040302,90.12612581326869,0.2113869948460617,0.00017152004460983065,-0.005027859250387553
64,16,16,bursty,32,taps_admission_v4,0.21028486884785597,43.93212311537524,33.768615594857145,90.12612581326869,204.05846314481704,0.0,301.77405235335306,0.39139058204854543,0.18600071467173898,0.9852799583343327,793203654656.0,1.0,614,16559915008,0,0,42960,2875510,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.002149589692353074,0.002149589692353074,-0.004859179130807637,0.0,-0.003035628668040302,90.12612581326869,0.2113869948460617,0.00017152004460983065,-0.005027859250387553
64,16,16,bursty,32,taps_domain_v4,0.2113869948460617,43.93032434430989,33.83452915086308,90.29319887019942,203.95052037698866,0.0,298.2488555620046,0.39341813809802717,0.18697556476175142,0.9785976898854537,254019469312.0,1.0,539,16559915008,0,0,62462,2856008,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,0.002149589692353074,0.002149589692353074,-0.004859179130807637,0.0,-0.003035628668040302,90.12612581326869,0.2113869948460617,0.00017152004460983065,-0.005027859250387553
