config_id,total_sessions,active_session_limit,effective_regions,arrival_pattern,memory_budget_gb,policy,throughput,mean_jct,p95_jct,p99_jct,ready_queue_wait,region_utilization,domain_cache_hit_rate,blocked_session_fraction,remote_kv_bytes,memory_occupancy,starvation_count,completed_sessions
aligned_v8:ts32:al32:er1:arrclosed_loop:mem8,32,32,1,closed_loop,8,acd_nisp,0.08109137092574957,248.9118068688545,278.95332536838066,359.0927831751717,7109.413707462988,0.6697827466285973,0.9870587946995681,0.04683792692052872,0.0,8506236928,0,32
aligned_v8:ts32:al32:er1:arrclosed_loop:mem8,32,32,1,closed_loop,8,taps_domain_v4,0.07635631785202202,155.83308270080366,260.4532896286004,370.1251840804762,4130.894534085358,0.6306730754398182,0.9870587946995681,0.04410298647865178,0.0,8501190656,23,32
aligned_v8:ts32:al32:er1:arrclosed_loop:mem8,32,32,1,closed_loop,8,taps_admission_v4,0.0838445360500199,247.58282284257598,285.6496833925808,354.1612709854705,7066.886218622078,0.6925228048839241,0.9870587946995681,0.0484281398546373,0.0,8547065856,0,32
aligned_v8:ts32:al32:er1:arrclosed_loop:mem8,32,32,1,closed_loop,8,taps_unified_v5,0.09401099442360504,245.03031580038808,320.23623561023845,338.78669832512696,6985.20599327206,0.7764937420528127,0.9870587946995681,0.05430022992916054,0.0,8521490432,6,32
aligned_v8:ts32:al32:er1:arrclosed_loop:mem8,32,32,1,closed_loop,8,taps_unified_adaptive_v6,0.08989977952243573,249.52802451302983,274.84502438856543,332.6794721801023,7129.132672076596,0.7425367281677356,0.9870587946995681,0.05192561496215163,0.0,8567308288,3,32
aligned_v8:ts128:al16:er8:arrclosed_loop:mem64,128,16,8,closed_loop,64,reactive_admission,0.24690178889295972,40.61238371973034,92.89686866310163,267.60413981495634,834.4809575787776,0.5823349361659861,0.9903999991589552,0.23493396907648323,882337792000.0,16559915008,0,128
aligned_v8:ts128:al16:er8:arrclosed_loop:mem64,128,16,8,closed_loop,64,acd_nisp,0.24690178889295972,40.61238371973034,92.89686866310163,267.60413981495634,834.4809575787776,0.5823349361659861,0.9903999991589552,0.23493396907648323,882337792000.0,16559915008,0,128
aligned_v8:ts128:al16:er8:arrclosed_loop:mem64,128,16,8,closed_loop,64,taps_domain_v4,0.24693593795769103,40.55123207092132,89.91424142910984,270.06075755891527,827.1698546735222,0.5822909722252039,0.9907700588748888,0.23496646286825953,814633336832.0,16559915008,0,128
aligned_v8:ts128:al16:er8:arrclosed_loop:mem64,128,16,8,closed_loop,64,taps_admission_v4,0.3074892264390541,40.107177081155555,89.47797311262828,267.78783988998265,770.9505009681659,0.7248934769224009,0.9931407539300885,0.2925846132564999,916802052096.0,16559915008,0,128
aligned_v8:ts128:al16:er8:arrclosed_loop:mem64,128,16,8,closed_loop,64,taps_unified_v5,0.30888838996461615,40.25008148390975,93.88523937470181,267.82820553673355,790.4683315440977,0.727822106958041,0.9938610737654119,0.29391595654858815,740767440896.0,16559915008,0,128
aligned_v8:ts128:al16:er8:arrclosed_loop:mem64,128,16,8,closed_loop,64,taps_unified_adaptive_v6,0.308448643307457,40.13893071129424,94.48704802964713,267.5619132080783,776.4537659869094,0.7267218690293414,0.9938610737654119,0.29349752528481393,698220773376.0,16559915008,0,128
aligned_v8:ts32:al4:er16:arrpoisson:mem32,32,4,16,poisson,32,reactive_admission,0.05952511716298309,46.640248195864366,123.04826464954704,239.32118560396734,0.0,0.10475388361990218,0.9831363549768424,0.27505102511275037,400734380032.0,10583121920,0,32
aligned_v8:ts32:al4:er16:arrpoisson:mem32,32,4,16,poisson,32,acd_nisp,0.05952511716298309,46.640248195864366,123.04826464954704,239.32118560396734,0.0,0.10475388361990218,0.9831363549768424,0.27505102511275037,400734380032.0,10583121920,0,32
aligned_v8:ts32:al4:er16:arrpoisson:mem32,32,4,16,poisson,32,taps_domain_v4,0.05956848584781901,46.58257553410436,123.04749681338706,239.27606887011763,0.0,0.10461548791341373,0.9831363549768424,0.2752514212109091,31629344768.0,10583121920,0,32
aligned_v8:ts32:al4:er16:arrpoisson:mem32,32,4,16,poisson,32,taps_admission_v4,0.0796746201636597,46.62105116461818,122.92873374854005,239.46359451943468,0.0,0.14011791990111078,0.9870587946995681,0.3681569561884312,409215901696.0,10583121920,0,32
aligned_v8:ts32:al4:er16:arrpoisson:mem32,32,4,16,poisson,32,taps_unified_v5,0.07973392784744927,46.55924221741817,122.92457749842809,239.4339084424043,0.0,0.13991420309796032,0.9870587946995681,0.36843100250704186,13638639616.0,10583121920,0,32
aligned_v8:ts32:al4:er16:arrpoisson:mem32,32,4,16,poisson,32,taps_unified_adaptive_v6,0.07973392784744927,46.55924221741817,122.92457749842809,239.4339084424043,0.0,0.13991420309796032,0.9870587946995681,0.36843100250704186,13638639616.0,10583121920,0,32
aligned_v8:ts64:al16:er2:arrbursty:mem8,64,16,2,bursty,8,reactive_admission,0.17225886255240627,64.5463216917206,124.6697901012012,216.4607008196262,2560.7231419997843,0.8942592681736179,0.9842485960109235,0.15236603431733348,81106493440.0,8577859584,0,64
aligned_v8:ts64:al16:er2:arrbursty:mem8,64,16,2,bursty,8,acd_nisp,0.17225886255240627,64.5463216917206,124.6697901012012,216.4607008196262,2560.7231419997843,0.8942592681736179,0.9842485960109235,0.15236603431733348,81106493440.0,8577859584,0,64
aligned_v8:ts64:al16:er2:arrbursty:mem8,64,16,2,bursty,8,taps_domain_v4,0.1804516041926578,61.969537941436336,136.8924839837742,195.71091787621307,2396.380674948457,0.9359848504734511,0.9883336131603203,0.15961266032783475,77370359808.0,8583421952,2,64
aligned_v8:ts64:al16:er2:arrbursty:mem8,64,16,2,bursty,8,taps_admission_v4,0.16921323122894807,63.698922553566014,112.45048083876164,213.91122540732627,2506.892494904249,0.8779156509291635,0.9875462142835115,0.14967211912555778,90226712576.0,8533876736,0,64
aligned_v8:ts64:al16:er2:arrbursty:mem8,64,16,2,bursty,8,taps_unified_v5,0.10286483242426557,69.58568116500157,152.64257283799537,236.2270097554605,1592.09436145901,0.5501122207112882,0.9857474017277533,0.10196654554462353,45427630080.0,8462024704,27,37
aligned_v8:ts64:al16:er2:arrbursty:mem8,64,16,2,bursty,8,taps_unified_adaptive_v6,0.09861849355736352,65.38597460076826,143.00502409820825,232.64479825861264,1383.0802865490245,0.5297389731735652,0.9842464053411988,0.09999841482609842,30581956608.0,8294178816,28,36
aligned_v8:ts16:al4:er8:arrpoisson:mem64,16,4,8,poisson,64,reactive_admission,0.11259341209794937,31.89284868296235,96.76517904872418,132.99362313133807,0.0,0.23764463163146304,0.9797623518454536,0.4224419004216551,27291844608.0,5982928896,0,16
aligned_v8:ts16:al4:er8:arrpoisson:mem64,16,4,8,poisson,64,acd_nisp,0.11259341209794937,31.89284868296235,96.76517904872418,132.99362313133807,0.0,0.23764463163146304,0.9797623518454536,0.4224419004216551,27291844608.0,5982928896,0,16
aligned_v8:ts16:al4:er8:arrpoisson:mem64,16,4,8,poisson,64,taps_domain_v4,0.11260252466942974,31.88771388616236,96.76422885864419,132.9842330513381,0.0,0.23759159114214062,0.9797623518454536,0.4224760900952968,10860494848.0,5982928896,0,16
aligned_v8:ts16:al4:er8:arrpoisson:mem64,16,4,8,poisson,64,taps_admission_v4,0.09989970284105741,31.869419356917106,96.66698647542319,132.9744034572539,0.0,0.2105601550376129,0.987216271838243,0.3748160707930395,35415711744.0,5982928896,0,16
aligned_v8:ts16:al4:er8:arrpoisson:mem64,16,4,8,poisson,64,taps_unified_v5,0.0999092196832009,31.86266064971711,96.65833706486319,132.96201837181385,0.0,0.21049580668828496,0.987216271838243,0.3748517772593968,13787848704.0,5982928896,0,16
aligned_v8:ts16:al4:er8:arrpoisson:mem64,16,4,8,poisson,64,taps_unified_adaptive_v6,0.0999092196832009,31.86266064971711,96.65833706486319,132.96201837181385,0.0,0.21049580668828496,0.987216271838243,0.3748517772593968,13787848704.0,5982928896,0,16
aligned_v8:ts32:al4:er16:arrclosed_loop:mem16,32,4,16,closed_loop,16,reactive_admission,0.06510899281398633,46.64869669232693,123.04680829831504,239.31730644866488,0.0,0.11461491600270333,0.9816842143539792,0.3008527504198224,406073393152.0,10583121920,0,32
aligned_v8:ts32:al4:er16:arrclosed_loop:mem16,32,4,16,closed_loop,16,acd_nisp,0.06510899281398633,46.64869669232693,123.04680829831504,239.31730644866488,0.0,0.11461491600270333,0.9816842143539792,0.3008527504198224,406073393152.0,10583121920,0,32
aligned_v8:ts32:al4:er16:arrclosed_loop:mem16,32,4,16,closed_loop,16,taps_domain_v4,0.06514842163407873,46.58884797808692,123.04777183521104,239.27789549729204,0.0,0.11444063412878401,0.9816842143539792,0.3010349413654649,23041622016.0,10583121920,0,32
aligned_v8:ts32:al4:er16:arrclosed_loop:mem16,32,4,16,closed_loop,16,taps_admission_v4,0.08000947714641522,46.622856730058174,122.92749252332408,239.46534480167475,0.0,0.14071583725174672,0.9870587946995681,0.369704248504058,420771520512.0,10583121920,0,32
aligned_v8:ts32:al4:er16:arrclosed_loop:mem16,32,4,16,closed_loop,16,taps_unified_v5,0.08008605046949384,46.55866419885818,122.92457749842809,239.4327516906347,0.0,0.14052920189536622,0.9870587946995681,0.37005807512402766,9939320832.0,10583121920,0,32
aligned_v8:ts32:al4:er16:arrclosed_loop:mem16,32,4,16,closed_loop,16,taps_unified_adaptive_v6,0.08008605046949384,46.55866419885818,122.92457749842809,239.4327516906347,0.0,0.14052920189536622,0.9870587946995681,0.37005807512402766,9939320832.0,10583121920,0,32
aligned_v8:ts64:al32:er4:arrpoisson:mem64,64,32,4,poisson,64,reactive_admission,0.20946357074332886,80.62967940074597,131.41501766719898,226.97715449670608,3423.5795836647794,0.6799168244868742,0.9867447669498058,0.0926371309296199,212700078080.0,16559915008,0,64
aligned_v8:ts64:al32:er4:arrpoisson:mem64,64,32,4,poisson,64,acd_nisp,0.20946357074332886,80.62967940074597,131.41501766719898,226.97715449670608,3423.5795836647794,0.6799168244868742,0.9867447669498058,0.0926371309296199,212700078080.0,16559915008,0,64
aligned_v8:ts64:al32:er4:arrpoisson:mem64,64,32,4,poisson,64,taps_domain_v4,0.20934451201546972,70.98465000264235,147.055853285939,226.51753700227687,2806.6024345762735,0.6792811654295526,0.9876935517582843,0.09258447614615642,184066498560.0,16559915008,5,64
aligned_v8:ts64:al32:er4:arrpoisson:mem64,64,32,4,poisson,64,taps_admission_v4,0.21496340953187845,77.33778669465248,128.07589725846253,224.0863199948426,3213.2075258431705,0.6975097197803158,0.9882894119178884,0.09506948364918172,203307761664.0,16559915008,0,64
aligned_v8:ts64:al32:er4:arrpoisson:mem64,64,32,4,poisson,64,taps_unified_v5,0.2234934082575238,74.39914358919212,136.08015222182215,221.02424889539122,3025.4956133114124,0.7248723431391251,0.9893159772072353,0.09884195160612956,165609299968.0,16559915008,0,64
aligned_v8:ts64:al32:er4:arrpoisson:mem64,64,32,4,poisson,64,taps_unified_adaptive_v6,0.2232360982757898,68.96246526314088,128.58817652924557,214.21310036381038,2677.4171857989113,0.7241520379242739,0.9882894119178884,0.09872815397352559,157261447168.0,16559915008,0,64
aligned_v8:ts16:al4:er8:arrbursty:mem8,16,4,8,bursty,8,reactive_admission,0.11263901988278571,31.902620777030112,96.76365054440419,132.99008254074607,0.0,0.23787848332502068,0.977002809115354,0.42261301735417584,27731214336.0,5982928896,0,16
aligned_v8:ts16:al4:er8:arrbursty:mem8,16,4,8,bursty,8,acd_nisp,0.11263901988278571,31.902620777030112,96.76365054440419,132.99008254074607,0.0,0.23787848332502068,0.977002809115354,0.42261301735417584,27731214336.0,5982928896,0,16
aligned_v8:ts16:al4:er8:arrbursty:mem8,16,4,8,bursty,8,taps_domain_v4,0.11264548798898139,31.898667320390118,96.76445085160418,132.9837175431141,0.0,0.2378364757151253,0.977002809115354,0.4226372851956289,15080153088.0,5982928896,0,16
aligned_v8:ts16:al4:er8:arrbursty:mem8,16,4,8,bursty,8,taps_admission_v4,0.10042097348686556,31.870042614517107,96.6642681547832,132.9738597931259,0.0,0.21166666878954915,0.987216271838243,0.37677183852532614,37410136064.0,5982928896,0,16
aligned_v8:ts16:al4:er8:arrbursty:mem8,16,4,8,bursty,8,taps_unified_v5,0.10043192347532716,31.861562565877108,96.65669652470316,132.96169026378186,0.0,0.21158329065384682,0.987216271838243,0.37681292204743577,10273980416.0,5982928896,0,16
aligned_v8:ts16:al4:er8:arrbursty:mem8,16,4,8,bursty,8,taps_unified_adaptive_v6,0.10043192347532716,31.861562565877108,96.65669652470316,132.96169026378186,0.0,0.21158329065384682,0.987216271838243,0.37681292204743577,10273980416.0,5982928896,0,16
aligned_v8:ts128:al32:er8:arrpoisson:mem16,128,32,8,poisson,16,reactive_admission,0.25038785431887073,67.84135249899627,118.99647886431546,281.67330537773586,4320.06188883017,0.5904903263800834,0.99102009448788,0.11912552899561803,887067525120.0,16559915008,0,128
aligned_v8:ts128:al32:er8:arrpoisson:mem16,128,32,8,poisson,16,acd_nisp,0.25038785431887073,67.84135249899627,118.99647886431546,281.67330537773586,4320.06188883017,0.5904903263800834,0.99102009448788,0.11912552899561803,887067525120.0,16559915008,0,128
aligned_v8:ts128:al32:er8:arrpoisson:mem16,128,32,8,poisson,16,taps_domain_v4,0.2606000717034143,64.27141647141637,224.10711806697742,269.4324117895107,3864.042884615059,0.6143364328904631,0.992468093300605,0.12398413446376837,838915194880.0,16559915008,10,128
aligned_v8:ts128:al32:er8:arrpoisson:mem16,128,32,8,poisson,16,taps_admission_v4,0.31193992326125075,64.63913417398717,121.47301684263064,284.9379681619946,3911.7474671667933,0.7351706079983921,0.9938085084648531,0.1484097879844665,839531642880.0,16559915008,0,128
aligned_v8:ts128:al32:er8:arrpoisson:mem16,128,32,8,poisson,16,taps_unified_v5,0.23722218060716183,70.81384164019714,172.7125843452575,301.3022433904524,3374.535583846572,0.565729421568673,0.9929197604274272,0.1308366122335189,626973147136.0,16559915008,29,99
aligned_v8:ts128:al32:er8:arrpoisson:mem16,128,32,8,poisson,16,taps_unified_adaptive_v6,0.23093411541117273,66.68035802937109,166.2340537324392,288.7188901360754,2761.220712284082,0.5486360394165073,0.9917297954033987,0.1320644841798157,525639360512.0,16559915008,34,94
aligned_v8:ts64:al4:er2:arrclosed_loop:mem8,64,4,2,closed_loop,8,reactive_admission,0.14564628008285385,27.006218715987597,82.40263417913559,178.59829381984275,158.73372252117377,0.7554467997279143,0.988545710594935,0.5153069230918615,81641570304.0,8582676480,0,64
aligned_v8:ts64:al4:er2:arrclosed_loop:mem8,64,4,2,closed_loop,8,acd_nisp,0.14564628008285385,27.006218715987597,82.40263417913559,178.59829381984275,158.73372252117377,0.7554467997279143,0.988545710594935,0.5153069230918615,81641570304.0,8582676480,0,64
aligned_v8:ts64:al4:er2:arrclosed_loop:mem8,64,4,2,closed_loop,8,taps_domain_v4,0.14650031179993023,26.85229575276808,81.14192150714251,179.28525877306316,149.07332036479653,0.7596583169365105,0.9893159772072353,0.5183285481968701,64428048384.0,8571035648,0,64
aligned_v8:ts64:al4:er2:arrclosed_loop:mem8,64,4,2,closed_loop,8,taps_admission_v4,0.14488328560497285,27.135160961448882,74.92345060203986,175.44140506810234,166.99269872421974,0.7514817019288188,0.9891436266262802,0.5126073942298185,96830103552.0,8573558784,0,64
aligned_v8:ts64:al4:er2:arrclosed_loop:mem8,64,4,2,closed_loop,8,taps_unified_v5,0.08141763296691637,30.305974166704832,92.28548681068696,218.90157086594908,124.20327647379848,0.4326019719654869,0.9821687302685466,0.3162897112260611,25576226816.0,7754342400,34,30
aligned_v8:ts64:al4:er2:arrclosed_loop:mem8,64,4,2,closed_loop,8,taps_unified_adaptive_v6,0.08151617938719496,30.28743289129688,93.16079015693043,220.20345506639035,123.66131658084005,0.43310618687921604,0.9821687302685466,0.3166725425327012,22720552960.0,7754342400,34,30
aligned_v8:ts128:al8:er4:arrpoisson:mem16,128,8,4,poisson,16,reactive_admission,0.19426085877365495,30.454970714203366,83.05264203797009,257.640355560016,285.5344170112848,0.6313373418136954,0.9936599238819405,0.3696892986683602,378434560000.0,16559915008,0,128
aligned_v8:ts128:al8:er4:arrpoisson:mem16,128,8,4,poisson,16,acd_nisp,0.19426085877365495,30.454970714203366,83.05264203797009,257.640355560016,285.5344170112848,0.6313373418136954,0.9936599238819405,0.3696892986683602,378434560000.0,16559915008,0,128
aligned_v8:ts128:al8:er4:arrpoisson:mem16,128,8,4,poisson,16,taps_domain_v4,0.1939539429880955,30.50497367084472,83.43138505408989,259.1352283435387,292.3833117425487,0.6301699767436485,0.994245851765502,0.36910522073197116,327374372864.0,16559915008,0,128
aligned_v8:ts128:al8:er4:arrpoisson:mem16,128,8,4,poisson,16,taps_admission_v4,0.24140243268226577,30.62343450899668,78.89384758345493,257.5303430793221,307.4257810653402,0.784390273651906,0.9948254718129965,0.459402355155479,389696692224.0,16559915008,0,128
aligned_v8:ts128:al8:er4:arrpoisson:mem16,128,8,4,poisson,16,taps_unified_v5,0.1608226098275983,34.67249610882142,132.4313099804526,257.3799307702589,215.86715665664795,0.5207351366119654,0.9920116262306636,0.3843639821570013,180204380160.0,15045058560,45,83
aligned_v8:ts128:al8:er4:arrpoisson:mem16,128,8,4,poisson,16,taps_unified_adaptive_v6,0.16097909924476325,34.62431449178476,133.15879765538222,258.1108363143939,211.88582754340524,0.5212332369112793,0.9920116262306636,0.3847379898640734,176655360000.0,15045058560,45,83
aligned_v8:ts128:al16:er4:arrpoisson:mem64,128,16,4,poisson,64,reactive_admission,0.21613408563530784,49.36720898138134,102.44938853019877,273.7833694437782,2706.2937481890217,0.7024271780273774,0.9936597486642719,0.20565763747071547,379848777728.0,16559915008,0,128
aligned_v8:ts128:al16:er4:arrpoisson:mem64,128,16,4,poisson,64,acd_nisp,0.21613408563530784,49.36720898138134,102.44938853019877,273.7833694437782,2706.2937481890217,0.7024271780273774,0.9936597486642719,0.20565763747071547,379848777728.0,16559915008,0,128
aligned_v8:ts128:al16:er4:arrpoisson:mem64,128,16,4,poisson,64,taps_domain_v4,0.22000439814046918,48.76660281558285,146.25999328267403,287.62581542446475,2629.494236119395,0.7149719902166382,0.9939492082526821,0.20934034824604406,383326519296.0,16559915008,4,128
aligned_v8:ts128:al16:er4:arrpoisson:mem64,128,16,4,poisson,64,taps_admission_v4,0.2660620007608902,47.33136273652456,98.95407535782338,271.43173747803166,2446.085194631786,0.8644935693011572,0.9948254718129965,0.2531654474414731,380776603648.0,16559915008,0,128
aligned_v8:ts128:al16:er4:arrpoisson:mem64,128,16,4,poisson,64,taps_unified_v5,0.2643400912974079,49.680384425738204,105.39898808377701,274.8988635438872,2746.7968023288977,0.8588796935584002,0.9948254718129965,0.2515270023477366,373410308096.0,16559915008,0,128
aligned_v8:ts128:al16:er4:arrpoisson:mem64,128,16,4,poisson,64,taps_unified_adaptive_v6,0.2659857908453792,46.84813964142883,105.21180404458005,275.4900718672667,2384.396547403798,0.8641607953655757,0.9944578651444222,0.2530929315718461,323626254336.0,16559915008,0,128
aligned_v8:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,reactive_admission,0.10369350722151668,55.10420747221945,118.20146793836972,284.8355270807197,3984.544531109291,0.9073705620675532,0.9948254718129965,0.197334554182378,0.0,16559915008,0,128
aligned_v8:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,acd_nisp,0.10369350722151668,55.10420747221945,118.20146793836972,284.8355270807197,3984.544531109291,0.9073705620675532,0.9948254718129965,0.197334554182378,0.0,16559915008,0,128
aligned_v8:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,taps_domain_v4,0.10168436733022382,59.124605939314904,149.84524494279106,331.429490231298,4499.155534897507,0.8897895732353376,0.9948254718129965,0.19351104839728253,0.0,16559915008,0,128
aligned_v8:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,taps_admission_v4,0.11150147231220064,54.206187240464395,107.69985104400521,273.67620965000714,3869.5979414446347,0.9756942002853524,0.9948254718129965,0.21219354922967795,0.0,16559915008,0,128
aligned_v8:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,taps_unified_v5,0.11091271279989094,58.87316506109693,126.83886698877004,271.56923173264306,4466.97110248561,0.9705422571799283,0.9948254718129965,0.211073106889599,0.0,16559915008,0,128
aligned_v8:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,taps_unified_adaptive_v6,0.11195176174691776,51.38110300514807,105.35904799991124,274.31153237430345,3507.9871593241496,0.9796344602728891,0.9948254718129965,0.21305047525362952,0.0,16559915008,0,128
aligned_v8:ts16:al16:er16:arrpoisson:mem64,16,16,16,poisson,64,reactive_admission,0.09806852195328121,41.847855097773895,108.51937220518363,152.17083313379396,0.0,0.1645109261038397,0.9596103291321787,0.09198640491827098,173771472896.0,5982928896,0,16
aligned_v8:ts16:al16:er16:arrpoisson:mem64,16,16,16,poisson,64,acd_nisp,0.09806852195328121,41.847855097773895,108.51937220518363,152.17083313379396,0.0,0.1645109261038397,0.9596103291321787,0.09198640491827098,173771472896.0,5982928896,0,16
aligned_v8:ts16:al16:er16:arrpoisson:mem64,16,16,16,poisson,64,taps_domain_v4,0.09807864961339094,41.816131572653894,108.50623584166362,152.154728186082,0.0,0.16433345282338738,0.9596103291321787,0.0919959044704736,72256192512.0,5982928896,0,16
aligned_v8:ts16:al16:er16:arrpoisson:mem64,16,16,16,poisson,64,taps_admission_v4,0.09806852195328121,41.847855097773895,108.51937220518363,152.17083313379396,0.0,0.1645109261038397,0.9596103291321787,0.09198640491827098,173771472896.0,5982928896,0,16
aligned_v8:ts16:al16:er16:arrpoisson:mem64,16,16,16,poisson,64,taps_unified_v5,0.09807864961339094,41.816131572653894,108.50623584166362,152.154728186082,0.0,0.16433345282338738,0.9596103291321787,0.0919959044704736,72256192512.0,5982928896,0,16
aligned_v8:ts16:al16:er16:arrpoisson:mem64,16,16,16,poisson,64,taps_unified_adaptive_v6,0.09807864961339094,41.816131572653894,108.50623584166362,152.154728186082,0.0,0.16433345282338738,0.9596103291321787,0.0919959044704736,72256192512.0,5982928896,0,16
aligned_v8:ts64:al32:er1:arrbursty:mem64,64,32,1,bursty,64,reactive_admission,0.11423379055701864,220.67483138208053,274.0064786451369,360.14323883857855,12658.400308988092,0.9978368858768567,0.9898827125171751,0.05052091194122036,0.0,16559915008,0,64
aligned_v8:ts64:al32:er1:arrbursty:mem64,64,32,1,bursty,64,acd_nisp,0.11423379055701864,220.67483138208053,274.0064786451369,360.14323883857855,12658.400308988092,0.9978368858768567,0.9898827125171751,0.05052091194122036,0.0,16559915008,0,64
aligned_v8:ts64:al32:er1:arrbursty:mem64,64,32,1,bursty,64,taps_domain_v4,0.11388393903837424,149.40936612080444,343.660516202821,418.48711929286145,8097.410532266421,0.994780918389643,0.9898827125171751,0.050366186989174694,0.0,16559915008,37,64
aligned_v8:ts64:al32:er1:arrbursty:mem64,64,32,1,bursty,64,taps_admission_v4,0.11163360367113812,227.79296932113002,328.55710992776267,396.37140722469917,13113.961137087254,0.9751241458701252,0.9898827125171751,0.049370956117713735,0.0,16559915008,0,64
aligned_v8:ts64:al32:er1:arrbursty:mem64,64,32,1,bursty,64,taps_unified_v5,0.11169044344747224,187.63744004327165,280.6017828130694,318.0231318001453,10544.007263304306,0.9756206436676211,0.9898827125171751,0.049396094015361464,0.0,16559915008,23,64
aligned_v8:ts64:al32:er1:arrbursty:mem64,64,32,1,bursty,64,taps_unified_adaptive_v6,0.11127706095117107,190.29984232107415,265.71099151967053,307.4373598616075,10714.401009083685,0.9720097304625724,0.9898827125171751,0.04921327192225015,0.0,16559915008,17,64
aligned_v8:ts32:al16:er16:arrclosed_loop:mem16,32,16,16,closed_loop,16,reactive_admission,0.10571756608585611,46.7276513337058,123.07673841133902,239.3257819463416,0.0,0.18662208616810813,0.9642063541626319,0.1221237618261347,326577807360.0,10583121920,0,32
aligned_v8:ts32:al16:er16:arrclosed_loop:mem16,32,16,16,closed_loop,16,acd_nisp,0.10571756608585611,46.7276513337058,123.07673841133902,239.3257819463416,0.0,0.18662208616810813,0.9642063541626319,0.1221237618261347,326577807360.0,10583121920,0,32
aligned_v8:ts32:al16:er16:arrclosed_loop:mem16,32,16,16,closed_loop,16,taps_domain_v4,0.10573582604198753,46.695037766985806,123.06207347181905,239.2825025171192,0.0,0.1864387938718465,0.9642063541626319,0.12214485552528155,117850980352.0,10583121920,0,32
aligned_v8:ts32:al16:er16:arrclosed_loop:mem16,32,16,16,closed_loop,16,taps_admission_v4,0.11687786269367952,46.65842189436689,122.96424055122807,239.4723982656363,0.0,0.20581752633010925,0.9770471665076452,0.13501601289948967,313393790976.0,10583121920,0,32
aligned_v8:ts32:al16:er16:arrclosed_loop:mem16,32,16,16,closed_loop,16,taps_unified_v5,0.11689613717110033,46.62222837756689,122.93594376735606,239.43492878713386,0.0,0.20558527685443248,0.9770471665076452,0.13503712337346915,81755283456.0,10583121920,0,32
aligned_v8:ts32:al16:er16:arrclosed_loop:mem16,32,16,16,closed_loop,16,taps_unified_adaptive_v6,0.11689613717110033,46.62222837756689,122.93594376735606,239.43492878713386,0.0,0.20558527685443248,0.9770471665076452,0.13503712337346915,81755283456.0,10583121920,0,32
aligned_v8:ts16:al16:er2:arrpoisson:mem8,16,16,2,poisson,8,reactive_admission,0.10889217269081204,68.1060833660837,124.70608204156562,142.39967339615205,700.6551073675025,0.5067539014246545,0.9847316318406465,0.10213878306781381,16228982784.0,5982928896,0,16
aligned_v8:ts16:al16:er2:arrpoisson:mem8,16,16,2,poisson,8,acd_nisp,0.10889217269081204,68.1060833660837,124.70608204156562,142.39967339615205,700.6551073675025,0.5067539014246545,0.9847316318406465,0.10213878306781381,16228982784.0,5982928896,0,16
aligned_v8:ts16:al16:er2:arrpoisson:mem8,16,16,2,poisson,8,taps_domain_v4,0.10836822486877502,53.437979748834834,101.79195134598004,138.38517569317443,465.95491195808086,0.5043512793410331,0.9847316318406465,0.10164732999445246,18336489472.0,5982928896,0,16
aligned_v8:ts16:al16:er2:arrpoisson:mem8,16,16,2,poisson,8,taps_admission_v4,0.10889217269081204,68.1060833660837,124.70608204156562,142.39967339615205,700.6551073675025,0.5067539014246545,0.9847316318406465,0.10213878306781381,16228982784.0,5982928896,0,16
aligned_v8:ts16:al16:er2:arrpoisson:mem8,16,16,2,poisson,8,taps_unified_v5,0.10980796272412742,62.86006617060898,118.11081045327228,140.1002820990888,616.7082992939872,0.511051877456411,0.9847316318406465,0.10299777666888794,18335571968.0,5982928896,0,16
aligned_v8:ts16:al16:er2:arrpoisson:mem8,16,16,2,poisson,8,taps_unified_adaptive_v6,0.11461790104433994,59.069029336712525,113.6753921261418,134.321460395606,555.9846483481668,0.5336777784082909,0.982466313148763,0.10750940716094079,17837883392.0,5982928896,0,16
aligned_v8:ts64:al16:er2:arrpoisson:mem64,64,16,2,poisson,64,reactive_admission,0.16590685006092243,65.63849574240709,121.18973501989362,211.10179954252524,2631.188584319808,0.8605496171291765,0.9886262322381247,0.14674756604858447,86054420480.0,16559915008,0,64
aligned_v8:ts64:al16:er2:arrpoisson:mem64,64,16,2,poisson,64,acd_nisp,0.16590685006092243,65.63849574240709,121.18973501989362,211.10179954252524,2631.188584319808,0.8605496171291765,0.9886262322381247,0.14674756604858447,86054420480.0,16559915008,0,64
aligned_v8:ts64:al16:er2:arrpoisson:mem64,64,16,2,poisson,64,taps_domain_v4,0.172073756798817,62.63964425603338,156.2506758713503,233.62790836765015,2439.326128230899,0.8924509305213263,0.9887358787309789,0.15220230497890774,76276178944.0,16559915008,2,64
aligned_v8:ts64:al16:er2:arrpoisson:mem64,64,16,2,poisson,64,taps_admission_v4,0.16799452082408253,57.255622420061066,105.99224052380764,204.68708203947233,2094.7871070344613,0.8712438336765502,0.9891929675480645,0.14859414804982196,80854810624.0,16559915008,0,64
