config_id,total_sessions,active_session_limit,effective_regions,arrival_pattern,memory_budget_gb,policy,throughput,mean_jct,p95_jct,p99_jct,ready_queue_wait,region_utilization,domain_cache_hit_rate,blocked_session_fraction,remote_kv_bytes,memory_occupancy,starvation_count,source_file,comparable_axis,oracle_policy,session_pressure,region_pressure,memory_pressure_bucket,memory_pressure_bucket_id,arrival_closed_loop,arrival_poisson,arrival_bursty,high_domain_locality,high_tool_blocking,high_region_pressure,high_session_pressure,available_policies,missing_policies,best_policy_by_p95,best_policy_by_throughput,best_policy_by_ready_wait,best_policy_by_objective,policy_coverage_count,objective
legacy_admission_v4:ts32:al16:er4:arrnot_recorded:mem0,32,16,4,not_recorded,0,static_admission,0.08042200318128001,48.685006529032734,111.92786863835653,223.35743770541305,0.0,0.19850555314706547,0.0,0.05265353716645448,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,2.0,4.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,120.86064991235027
legacy_admission_v4:ts32:al16:er4:arrnot_recorded:mem0,32,16,4,not_recorded,0,taps_admission_v4,0.10970950506234065,42.53177923863489,109.42779241192392,220.811579143489,0.0,0.22840191972594312,0.0,0.054971411829674376,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,2.0,4.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,116.83705320902749
legacy_admission_v4:ts32:al16:er8:arrnot_recorded:mem0,32,16,8,not_recorded,0,reactive_admission,0.11945485319228255,29.258626184458212,98.30885236888625,213.77743364656425,0.0,0.12434527789636138,0.0,0.06353915281589102,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,2.0,2.0,unknown,0,0,0,0,0,0,0,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,102.96602907385507
legacy_admission_v4:ts32:al16:er8:arrnot_recorded:mem0,32,16,8,not_recorded,0,static_admission,0.08417085859228875,32.425750817655434,99.45010997550366,214.74729210476949,0.0,0.103879424677244,0.0,0.05588487907356479,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,2.0,2.0,unknown,0,0,0,0,0,0,0,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,105.09355155311187
legacy_admission_v4:ts32:al16:er8:arrnot_recorded:mem0,32,16,8,not_recorded,0,taps_admission_v4,0.1189788696371419,30.14591888433004,98.66951199517075,214.6204243017648,0.0,0.12384980780154002,0.0,0.05634209406014331,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,2.0,2.0,unknown,0,0,0,0,0,0,0,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,103.50890707566533
legacy_admission_v4:ts32:al32:er16:arrnot_recorded:mem0,32,32,16,not_recorded,0,reactive_admission,0.1257974466727205,30.089635883196625,97.74196978620105,213.87653190809334,0.0,0.06547376706408577,0.0,0.03442383995868485,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,2.0,unknown,0,0,0,0,0,0,0,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,102.50192249611317
legacy_admission_v4:ts32:al32:er16:arrnot_recorded:mem0,32,32,16,not_recorded,0,static_admission,0.1251870120700661,32.37608649139856,99.51180289303642,215.30609072382586,0.0,0.07724974538927329,0.0,0.03415108824828109,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,2.0,unknown,0,0,0,0,0,0,0,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,104.73515007061548
legacy_admission_v4:ts32:al32:er16:arrnot_recorded:mem0,32,32,16,not_recorded,0,taps_admission_v4,0.12544380958351609,30.17096687519448,98.0152314749748,214.32899049850224,0.0,0.06528970965261839,0.0,0.03437660407234778,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,2.0,unknown,0,0,0,0,0,0,0,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,102.79498675417854
legacy_admission_v4:ts32:al32:er1:arrnot_recorded:mem0,32,32,1,not_recorded,0,reactive_admission,0.08069020482619824,251.0341735108272,280.74661135531267,361.05583942481496,0.0,0.671948986549919,0.0,0.014541544207456776,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,32.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,330.14654400921614
legacy_admission_v4:ts32:al32:er1:arrnot_recorded:mem0,32,32,1,not_recorded,0,static_admission,0.0744377620083628,292.91117061493514,313.64721647658575,393.9029552390785,0.0,0.734938625649115,0.0,0.013913786476532965,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,32.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,371.48507297948913
legacy_admission_v4:ts32:al32:er1:arrnot_recorded:mem0,32,32,1,not_recorded,0,taps_admission_v4,0.08055826194843417,252.57413197588883,291.23058500676643,364.99374356828287,0.0,0.6708502301000249,0.0,0.01533967261595255,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,32.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,340.9398287824598
legacy_admission_v4:ts32:al32:er2:arrnot_recorded:mem0,32,32,2,not_recorded,0,reactive_admission,0.1025204583398187,130.63990607655373,178.45275629956348,273.5142177666318,0.0,0.4268703879885794,0.0,0.01997014122607311,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,16.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,203.55553293147602
legacy_admission_v4:ts32:al32:er2:arrnot_recorded:mem0,32,32,2,not_recorded,0,static_admission,0.09719398164123623,151.31502700783983,192.19911980538282,288.419734806346,0.0,0.4798076229155735,0.0,0.02284472791470431,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,16.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,221.49018539053841
legacy_admission_v4:ts32:al32:er2:arrnot_recorded:mem0,32,32,2,not_recorded,0,taps_admission_v4,0.10250786264707118,131.54120445926898,183.78410776748981,275.137023800585,0.0,0.4268179425709798,0.0,0.020238353511633847,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,16.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,209.0672700328729
legacy_admission_v4:ts32:al32:er4:arrnot_recorded:mem0,32,32,4,not_recorded,0,reactive_admission,0.1171905094927786,72.19309878651693,132.13524496122807,235.41211609606614,0.0,0.24397646609199777,0.0,0.023008690338452892,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,8.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,145.4019596236037
legacy_admission_v4:ts32:al32:er4:arrnot_recorded:mem0,32,32,4,not_recorded,0,static_admission,0.11614180704418624,81.88697537533282,139.49701167630369,238.9929650511279,0.0,0.28667271068637634,0.0,0.023891294209611003,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,8.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,154.7129886809284
legacy_admission_v4:ts32:al32:er4:arrnot_recorded:mem0,32,32,4,not_recorded,0,taps_admission_v4,0.11691540059702904,72.70760190698412,134.8389548456392,236.1642488339074,0.0,0.24340372264659457,0.0,0.023158223677628924,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,8.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,148.21132122106573
legacy_admission_v4:ts32:al32:er8:arrnot_recorded:mem0,32,32,8,not_recorded,0,reactive_admission,0.12240730630640978,43.65227571988907,108.90804074021466,221.35867841511185,0.0,0.1274186030325214,0.0,0.03341817276422565,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,4.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,taps_admission_v4,static_admission,reactive_admission,3,116.41442282112838
legacy_admission_v4:ts32:al32:er8:arrnot_recorded:mem0,32,32,8,not_recorded,0,static_admission,0.12171743560731575,48.50197116223403,111.98443908442157,223.28053218678392,0.0,0.15021751465460056,0.0,0.03374310590251459,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,4.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,taps_admission_v4,static_admission,reactive_admission,3,120.46765896079522
legacy_admission_v4:ts32:al32:er8:arrnot_recorded:mem0,32,32,8,not_recorded,0,taps_admission_v4,0.12258543487445343,43.835614340837715,109.46118776893957,221.2345144222253,0.0,0.12760402409916496,0.0,0.03365709363512877,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,1.0,4.0,unknown,0,0,0,0,1,0,1,0,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,taps_admission_v4,static_admission,reactive_admission,3,117.00245628836258
legacy_admission_v4:ts32:al4:er16:arrnot_recorded:mem0,32,4,16,not_recorded,0,reactive_admission,0.08830885288143453,26.810539029903257,95.73990632472979,212.2629452911782,0.0,0.045962087595451034,0.0,0.20608604285773452,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,0.25,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,reactive_admission,3,100.2189256018961
legacy_admission_v4:ts32:al4:er16:arrnot_recorded:mem0,32,4,16,not_recorded,0,static_admission,0.061560262938801596,28.356219001299554,96.93201056658654,213.3585406944429,0.0,0.037987284459329695,0.0,0.19096397730896075,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,0.25,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,reactive_admission,3,101.98765173745844
legacy_admission_v4:ts32:al4:er16:arrnot_recorded:mem0,32,4,16,not_recorded,0,taps_admission_v4,0.08818310746373549,26.810539029903254,95.73990632472976,212.26294529117817,0.0,0.045896640907894456,0.0,0.18369078414521517,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,0.25,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,reactive_admission,3,100.22018305607305
legacy_admission_v4:ts32:al4:er1:arrnot_recorded:mem0,32,4,1,not_recorded,0,reactive_admission,0.07005241482116624,38.34306294889823,114.66158470031293,221.10461709963965,0.0,0.5833626181250449,0.0,0.13456587217793403,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,4.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,121.62967314188091
legacy_admission_v4:ts32:al4:er1:arrnot_recorded:mem0,32,4,1,not_recorded,0,static_admission,0.048310741896312216,49.44408075474523,115.22467417973508,226.77071723084129,0.0,0.4769814311367384,0.0,0.14686535966482492,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,4.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,124.63038291172101
legacy_admission_v4:ts32:al4:er1:arrnot_recorded:mem0,32,4,1,not_recorded,0,taps_admission_v4,0.06528082135077626,42.00889014939383,108.53919434796764,217.41575926957992,0.0,0.543627096278708,0.0,0.1344985468740077,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,4.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,116.28816416433864
legacy_admission_v4:ts32:al4:er2:arrnot_recorded:mem0,32,4,2,not_recorded,0,reactive_admission,0.08465159913274353,28.366063374830787,101.40955790924431,214.54798565579136,0.0,0.3524687808736905,0.0,0.199651165353304,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,2.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,106.23625459288303
legacy_admission_v4:ts32:al4:er2:arrnot_recorded:mem0,32,4,2,not_recorded,0,static_admission,0.05795690073861329,33.30751058988155,100.18082273949106,216.28123290310404,0.0,0.2861099247646193,0.0,0.18322019444564608,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,2.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,106.26275585008125
legacy_admission_v4:ts32:al4:er2:arrnot_recorded:mem0,32,4,2,not_recorded,0,taps_admission_v4,0.08274019429057516,29.695602022709753,97.42101806489808,212.71302817126957,0.0,0.34451015349538544,0.0,0.1770692497561723,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,2.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,102.53273652653428
legacy_admission_v4:ts32:al4:er4:arrnot_recorded:mem0,32,4,4,not_recorded,0,reactive_admission,0.08830885288143453,26.810539029903257,95.73990632472979,212.2629452911782,0.0,0.18384835038180414,0.0,0.20608604285773452,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,1.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,reactive_admission,3,100.2189256018961
legacy_admission_v4:ts32:al4:er4:arrnot_recorded:mem0,32,4,4,not_recorded,0,static_admission,0.061560262938801596,28.356219001299554,96.93201056658654,213.3585406944429,0.0,0.15194913783731878,0.0,0.19096397730896075,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,1.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,reactive_admission,3,101.98765173745844
legacy_admission_v4:ts32:al4:er4:arrnot_recorded:mem0,32,4,4,not_recorded,0,taps_admission_v4,0.08818310746373549,26.810539029903254,95.73990632472976,212.26294529117817,0.0,0.18358656363157783,0.0,0.18369078414521517,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,1.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,reactive_admission,3,100.22018305607305
legacy_admission_v4:ts32:al4:er8:arrnot_recorded:mem0,32,4,8,not_recorded,0,reactive_admission,0.08830885288143453,26.810539029903257,95.73990632472979,212.2629452911782,0.0,0.09192417519090207,0.0,0.20608604285773452,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,0.5,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,reactive_admission,3,100.2189256018961
legacy_admission_v4:ts32:al4:er8:arrnot_recorded:mem0,32,4,8,not_recorded,0,static_admission,0.061560262938801596,28.356219001299554,96.93201056658654,213.3585406944429,0.0,0.07597456891865939,0.0,0.19096397730896075,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,0.5,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,reactive_admission,3,101.98765173745844
legacy_admission_v4:ts32:al4:er8:arrnot_recorded:mem0,32,4,8,not_recorded,0,taps_admission_v4,0.08818310746373549,26.810539029903254,95.73990632472976,212.26294529117817,0.0,0.09179328181578891,0.0,0.18369078414521517,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,0.5,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,reactive_admission,3,100.22018305607305
legacy_admission_v4:ts32:al8:er16:arrnot_recorded:mem0,32,8,16,not_recorded,0,reactive_admission,0.10993055699518176,26.810539029903254,95.73990632472979,212.26294529117817,0.0,0.05721553077824544,0.0,0.1047664611971008,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,0.5,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,100.00270856075862
legacy_admission_v4:ts32:al8:er16:arrnot_recorded:mem0,32,8,16,not_recorded,0,static_admission,0.07172954293195058,28.35621900129956,96.93201056658654,213.35854069444292,0.0,0.04426249046730847,0.0,0.0958607017194792,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,0.5,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,101.88595893752695
legacy_admission_v4:ts32:al8:er16:arrnot_recorded:mem0,32,8,16,not_recorded,0,taps_admission_v4,0.109554208139212,26.810539029903257,95.73990632472979,212.2629452911782,0.0,0.057019652578947005,0.0,0.11403096846838857,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,0.5,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,100.00647204931832
legacy_admission_v4:ts32:al8:er1:arrnot_recorded:mem0,32,8,1,not_recorded,0,reactive_admission,0.07050494886822886,60.07472985575426,145.032160806733,234.93958490694519,0.0,0.5871311027255984,0.0,0.08384227040874373,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,8.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,156.3420572892016
legacy_admission_v4:ts32:al8:er1:arrnot_recorded:mem0,32,8,1,not_recorded,0,static_admission,0.053752242784523244,82.39446709672575,141.6446933568261,244.93392647232892,0.0,0.5307064367837506,0.0,0.06924793537800096,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,8.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,157.58606434832603
legacy_admission_v4:ts32:al8:er1:arrnot_recorded:mem0,32,8,1,not_recorded,0,taps_admission_v4,0.06885990061865961,61.43958092817078,125.57754224293636,233.48940340111454,0.0,0.5734319368044724,0.0,0.07023550507352182,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,8.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,137.17685942238393
legacy_admission_v4:ts32:al8:er2:arrnot_recorded:mem0,32,8,2,not_recorded,0,reactive_admission,0.09398009542541959,38.33427286369116,113.51450750713062,221.86805392346932,0.0,0.3913103827967481,0.0,0.10999368681851444,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,4.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,120.24156112561465
legacy_admission_v4:ts32:al8:er2:arrnot_recorded:mem0,32,8,2,not_recorded,0,static_admission,0.06363096297984226,48.70139887967034,114.09455100516746,226.18550014187565,0.0,0.3141204895163367,0.0,0.08591431035858339,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,4.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,123.19852115130311
legacy_admission_v4:ts32:al8:er2:arrnot_recorded:mem0,32,8,2,not_recorded,0,taps_admission_v4,0.08667764278318114,42.654521390867195,110.01654151393447,218.56452311606142,0.0,0.36090473651756233,0.0,0.08890351445211131,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,4.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,117.6806693642761
legacy_admission_v4:ts32:al8:er4:arrnot_recorded:mem0,32,8,4,not_recorded,0,reactive_admission,0.10755724778117527,28.252389420920036,98.45827224975577,212.88338731249982,0.0,0.22392118039088738,0.0,0.10601943469632819,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,2.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,103.03317765612803
legacy_admission_v4:ts32:al8:er4:arrnot_recorded:mem0,32,8,4,not_recorded,0,static_admission,0.06963625943820005,32.67652256527036,99.90109414760701,216.39846157314182,0.0,0.17188311223376873,0.0,0.09435675815976499,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,2.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,105.74003606627909
legacy_admission_v4:ts32:al8:er4:arrnot_recorded:mem0,32,8,4,not_recorded,0,taps_admission_v4,0.10510101528804293,29.741592206606082,98.01903566780547,213.64353370634927,0.0,0.21880760143156325,0.0,0.10909892851600812,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,2.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,102.91634395624627
legacy_admission_v4:ts32:al8:er8:arrnot_recorded:mem0,32,8,8,not_recorded,0,reactive_admission,0.10993055699518176,26.810539029903254,95.73990632472979,212.26294529117817,0.0,0.11443106155649088,0.0,0.1047664611971008,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,1.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,100.00270856075862
legacy_admission_v4:ts32:al8:er8:arrnot_recorded:mem0,32,8,8,not_recorded,0,static_admission,0.07172954293195058,28.35621900129956,96.93201056658654,213.35854069444292,0.0,0.08852498093461694,0.0,0.0958607017194792,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,1.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,101.88595893752695
legacy_admission_v4:ts32:al8:er8:arrnot_recorded:mem0,32,8,8,not_recorded,0,taps_admission_v4,0.109554208139212,26.810539029903257,95.73990632472979,212.2629452911782,0.0,0.11403930515789401,0.0,0.11403096846838857,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,1.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,100.00647204931832
