total_sessions,active_session_limit,effective_regions,arrival_pattern,memory_budget_gb,policy,throughput,mean_jct,p50_jct,p95_jct,p99_jct,ready_queue_wait,ready_queue_empty_time,region_utilization,blocked_session_fraction,domain_cache_hit_rate,remote_kv_bytes,avg_context_hops,domain_switches,memory_occupancy,eviction_count,evicted_tokens,recompute_tokens,cache_hit_tokens,completed_sessions,admission_count,starvation_count,predictor_median_abs_error,predictor_p95_abs_error,slo_target,strongest_non_oracle_baseline_p95_policy,strongest_non_oracle_baseline_throughput_policy,strongest_non_oracle_baseline_ready_wait_policy,strongest_baseline_p95,strongest_baseline_throughput,strongest_baseline_ready_wait,p95_gain_over_reactive,p95_gain_over_strongest_baseline,throughput_gain_over_strongest_baseline,ready_wait_gain_over_strongest_baseline,regime_counts,policy_profile_counts,regime_transition_counts,regime_switches,per_regime_policy_decisions
64,16,4,closed_loop,32,taps_unified_adaptive_v6,0.198282828799982,48.71108361966485,40.958073499566005,98.55711855360913,216.74683966170429,1381.1976502322484,125.6761115029897,0.6433080734527004,0.17538469632170492,0.9876496931611427,161843748864.0,1.0,526,16559915008,0,0,36044,2882426,64,64,0,0.046956610679626476,3.7432076930999756,73.92709851264954,taps_admission_v4,taps_domain_v4,taps_domain_v4,97.29148544820269,0.20533062587353829,1272.630265800458,0.04280178359587624,-0.013008672851235794,-0.03432413963369003,-0.08530944717357,"{""ADMISSION_STARVED"": 730, ""BALANCED"": 963, ""DOMAIN_HOT"": 7616, ""TAIL_RISK"": 778}","{""admission_starved"": 730, ""balanced"": 963, ""domain_hot"": 7616, ""tail_risk"": 778}","{""ADMISSION_STARVED->DOMAIN_HOT"": 27, ""ADMISSION_STARVED->TAIL_RISK"": 1, ""BALANCED->DOMAIN_HOT"": 1, ""DOMAIN_HOT->ADMISSION_STARVED"": 27, ""DOMAIN_HOT->TAIL_RISK"": 17, ""TAIL_RISK->ADMISSION_STARVED"": 1, ""TAIL_RISK->DOMAIN_HOT"": 16}",90,"{""ADMISSION_STARVED:admit"": 106, ""ADMISSION_STARVED:admit_score"": 621, ""ADMISSION_STARVED:schedule_score"": 3, ""BALANCED:admit"": 31, ""BALANCED:admit_score"": 904, ""BALANCED:schedule_score"": 28, ""DOMAIN_HOT:admit"": 3221, ""DOMAIN_HOT:admit_score"": 389, ""DOMAIN_HOT:schedule_score"": 4006, ""TAIL_RISK:admit"": 221, ""TAIL_RISK:admit_score"": 166, ""TAIL_RISK:schedule_score"": 391}"
64,16,4,poisson,32,reactive_admission,0.203383457264981,48.93137168997122,39.68388950271733,101.74298168379399,198.64360417824602,1394.5923077793789,115.05933543951933,0.660415662396403,0.1798962931140125,0.9847471449081197,204704030720.0,1.0,575,16559915008,0,0,44515,2873955,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_admission_v4,taps_domain_v4,taps_admission_v4,101.24914132833695,0.206879950112423,1271.9489036805712,-0.01783016022166423,-0.022794603391495676,-0.019142834627534373,0.043226877726173785,,,,,
64,16,4,poisson,32,acd_nisp,0.203383457264981,48.93137168997122,39.68388950271733,101.74298168379399,198.64360417824602,1394.5923077793789,115.05933543951933,0.660415662396403,0.1798962931140125,0.9847471449081197,204704030720.0,1.0,575,16559915008,0,0,44515,2873955,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_admission_v4,taps_domain_v4,taps_admission_v4,101.24914132833695,0.206879950112423,1271.9489036805712,-0.01783016022166423,-0.022794603391495676,-0.019142834627534373,0.043226877726173785,,,,,
64,16,4,poisson,32,taps_domain_v4,0.206879950112423,47.2016774654304,35.517695631965175,113.078472252218,204.06845774848466,1284.5828623139746,114.66881694857112,0.671210881101081,0.18298900336003296,0.9881701713569097,181950046208.0,1.0,530,16559915008,0,0,34525,2883945,64,64,2,0.046956610679626476,3.7432076930999756,32.105082321167,taps_admission_v4,taps_domain_v4,taps_admission_v4,101.24914132833695,0.206879950112423,1271.9489036805712,-0.01783016022166423,-0.022794603391495676,-0.019142834627534373,0.043226877726173785,,,,,
64,16,4,poisson,32,taps_admission_v4,0.19434785619452646,47.00253986288739,38.793130609142096,101.24914132833695,193.2808268914231,1271.9489036805712,135.26776071066547,0.6304670232493079,0.17190414291413658,0.9893451020568996,199424024576.0,1.0,599,16559915008,0,0,31096,2887374,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_admission_v4,taps_domain_v4,taps_admission_v4,101.24914132833695,0.206879950112423,1271.9489036805712,-0.01783016022166423,-0.022794603391495676,-0.019142834627534373,0.043226877726173785,,,,,
64,16,4,poisson,32,taps_unified_v5,0.1913939280594756,49.68243664401537,43.086686959354196,107.56102820174748,203.53620171797868,1443.621740257691,141.3501594657238,0.6207652367360537,0.16929134082705005,0.9898827125171751,185644376064.0,1.0,598,16559915008,0,0,29527,2888943,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_admission_v4,taps_domain_v4,taps_admission_v4,101.24914132833695,0.206879950112423,1271.9489036805712,-0.01783016022166423,-0.022794603391495676,-0.019142834627534373,0.043226877726173785,,,,,
64,16,4,poisson,32,taps_unified_adaptive_v6,0.20291968143966832,46.14051201396649,35.21068093919693,103.55707534864588,217.12722319428778,1216.9665239472304,119.65466040977464,0.6581255924308479,0.1794860751300545,0.9893937576881037,163610460160.0,1.0,565,16559915008,0,0,30954,2887516,64,64,0,0.046956610679626476,3.7432076930999756,73.92709851264954,taps_admission_v4,taps_domain_v4,taps_admission_v4,101.24914132833695,0.206879950112423,1271.9489036805712,-0.01783016022166423,-0.022794603391495676,-0.019142834627534373,0.043226877726173785,"{""ADMISSION_STARVED"": 376, ""BALANCED"": 1006, ""DOMAIN_HOT"": 7658, ""TAIL_RISK"": 599}","{""admission_starved"": 376, ""balanced"": 1006, ""domain_hot"": 7658, ""tail_risk"": 599}","{""ADMISSION_STARVED->DOMAIN_HOT"": 19, ""ADMISSION_STARVED->TAIL_RISK"": 2, ""BALANCED->DOMAIN_HOT"": 15, ""DOMAIN_HOT->ADMISSION_STARVED"": 19, ""DOMAIN_HOT->BALANCED"": 14, ""DOMAIN_HOT->TAIL_RISK"": 16, ""TAIL_RISK->ADMISSION_STARVED"": 2, ""TAIL_RISK->DOMAIN_HOT"": 15}",102,"{""ADMISSION_STARVED:admit"": 77, ""ADMISSION_STARVED:admit_score"": 297, ""ADMISSION_STARVED:schedule_score"": 2, ""BALANCED:admit"": 95, ""BALANCED:admit_score"": 904, ""BALANCED:schedule_score"": 7, ""DOMAIN_HOT:admit"": 3219, ""DOMAIN_HOT:admit_score"": 738, ""DOMAIN_HOT:schedule_score"": 3701, ""TAIL_RISK:admit"": 173, ""TAIL_RISK:admit_score"": 130, ""TAIL_RISK:schedule_score"": 296}"
64,16,8,bursty,32,reactive_admission,0.21125673178061466,40.729115583431906,31.407182455705136,91.62699944828485,194.13121837534362,494.5121312792879,167.09318177692273,0.49777574308881756,0.18686034475851818,0.9825168667144086,481910030336.0,1.0,529,16559915008,0,0,51024,2867446,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_domain_v4,taps_domain_v4,taps_domain_v4,86.21052034444759,0.21157333905456294,483.3455895788383,-0.016399673952202903,-0.08025855768371357,-0.02189204653396772,-0.17320747811670636,,,,,
64,16,8,bursty,32,acd_nisp,0.21125673178061466,40.729115583431906,31.407182455705136,91.62699944828485,194.13121837534362,494.5121312792879,167.09318177692273,0.49777574308881756,0.18686034475851818,0.9825168667144086,481910030336.0,1.0,529,16559915008,0,0,51024,2867446,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_domain_v4,taps_domain_v4,taps_domain_v4,86.21052034444759,0.21157333905456294,483.3455895788383,-0.016399673952202903,-0.08025855768371357,-0.02189204653396772,-0.17320747811670636,,,,,
64,16,8,bursty,32,taps_domain_v4,0.21157333905456294,40.547389424643924,29.38018056071239,86.21052034444759,196.53939457786973,483.3455895788383,168.30018612571143,0.49833004164874534,0.18714038953562165,0.9831963323248141,422470049792.0,1.0,524,16559915008,0,0,49041,2869429,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_domain_v4,taps_domain_v4,taps_domain_v4,86.21052034444759,0.21157333905456294,483.3455895788383,-0.016399673952202903,-0.08025855768371357,-0.02189204653396772,-0.17320747811670636,,,,,
64,16,8,bursty,32,taps_admission_v4,0.20985955945609175,41.48461866930408,32.09839359691729,90.88032878391734,193.80679356754743,544.3819255768019,175.7542074360656,0.4938616065771719,0.1856245209338912,0.9880886217778494,450634956800.0,1.0,589,16559915008,0,0,34763,2883707,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_domain_v4,taps_domain_v4,taps_domain_v4,86.21052034444759,0.21157333905456294,483.3455895788383,-0.016399673952202903,-0.08025855768371357,-0.02189204653396772,-0.17320747811670636,,,,,
64,16,8,bursty,32,taps_unified_v5,0.2083182129317237,41.65607704332377,33.327929014982914,97.75547262821908,202.4324331244768,555.988547067951,175.89974298673053,0.48997669652323494,0.18426117245969972,0.9891929675480645,377926090752.0,1.0,592,16559915008,0,0,31540,2886930,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_domain_v4,taps_domain_v4,taps_domain_v4,86.21052034444759,0.21157333905456294,483.3455895788383,-0.016399673952202903,-0.08025855768371357,-0.02189204653396772,-0.17320747811670636,,,,,
64,16,8,bursty,32,taps_unified_adaptive_v6,0.20694156567063351,41.83156907856915,30.873098380129903,93.1296523644554,210.31680202620458,567.0646602086215,179.4384631227607,0.48680154189719826,0.183043503419523,0.9886553570877892,382752505856.0,1.0,567,16559915008,0,0,33109,2885361,64,64,0,0.046956610679626476,3.7432076930999756,73.92709851264954,taps_domain_v4,taps_domain_v4,taps_domain_v4,86.21052034444759,0.21157333905456294,483.3455895788383,-0.016399673952202903,-0.08025855768371357,-0.02189204653396772,-0.17320747811670636,"{""ADMISSION_STARVED"": 1387, ""BALANCED"": 949, ""DOMAIN_HOT"": 5875, ""TAIL_RISK"": 160}","{""admission_starved"": 1387, ""balanced"": 949, ""domain_hot"": 5875, ""tail_risk"": 160}","{""ADMISSION_STARVED->DOMAIN_HOT"": 51, ""ADMISSION_STARVED->TAIL_RISK"": 1, ""BALANCED->DOMAIN_HOT"": 2, ""DOMAIN_HOT->ADMISSION_STARVED"": 51, ""DOMAIN_HOT->BALANCED"": 1, ""DOMAIN_HOT->TAIL_RISK"": 10, ""TAIL_RISK->ADMISSION_STARVED"": 1, ""TAIL_RISK->DOMAIN_HOT"": 9}",126,"{""ADMISSION_STARVED:admit"": 1022, ""ADMISSION_STARVED:admit_score"": 47, ""ADMISSION_STARVED:schedule_score"": 318, ""BALANCED:admit"": 35, ""BALANCED:admit_score"": 904, ""BALANCED:schedule_score"": 10, ""DOMAIN_HOT:admit"": 2502, ""DOMAIN_HOT:admit_score"": 1129, ""DOMAIN_HOT:schedule_score"": 2244, ""TAIL_RISK:admit"": 65, ""TAIL_RISK:schedule_score"": 95}"
64,16,16,bursty,32,reactive_admission,0.21135116395376935,43.971020619509886,33.87980854670309,90.3047856124714,203.97919338624308,0.0,298.2840629196165,0.3938890275616792,0.18694387169885895,0.9785976898854537,774931791872.0,1.0,528,16559915008,0,0,62462,2856008,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_unified_v5,taps_domain_v4,reactive_admission,90.11066737614868,0.2113869948460617,0.0,0.002149589692353074,0.0,-0.005027859250387553,0.0,,,,,
64,16,16,bursty,32,acd_nisp,0.21135116395376935,43.971020619509886,33.87980854670309,90.3047856124714,203.97919338624308,0.0,298.2840629196165,0.3938890275616792,0.18694387169885895,0.9785976898854537,774931791872.0,1.0,528,16559915008,0,0,62462,2856008,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_unified_v5,taps_domain_v4,reactive_admission,90.11066737614868,0.2113869948460617,0.0,0.002149589692353074,0.0,-0.005027859250387553,0.0,,,,,
64,16,16,bursty,32,taps_domain_v4,0.2113869948460617,43.93032434430989,33.83452915086308,90.29319887019942,203.95052037698866,0.0,298.2488555620046,0.39341813809802717,0.18697556476175142,0.9785976898854537,254019469312.0,1.0,539,16559915008,0,0,62462,2856008,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_unified_v5,taps_domain_v4,reactive_admission,90.11066737614868,0.2113869948460617,0.0,0.002149589692353074,0.0,-0.005027859250387553,0.0,,,,,
64,16,16,bursty,32,taps_admission_v4,0.21028486884785597,43.93212311537524,33.768615594857145,90.12612581326869,204.05846314481704,0.0,301.77405235335306,0.39139058204854543,0.18600071467173898,0.9852799583343327,793203654656.0,1.0,614,16559915008,0,0,42960,2875510,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_unified_v5,taps_domain_v4,reactive_admission,90.11066737614868,0.2113869948460617,0.0,0.002149589692353074,0.0,-0.005027859250387553,0.0,,,,,
64,16,16,bursty,32,taps_unified_v5,0.2103241707886133,43.88569318833524,33.71657233085713,90.11066737614868,204.02002793887786,0.0,301.7287515230162,0.3908533988936389,0.18603547793886768,0.9852799583343327,198900588544.0,1.0,614,16559915008,0,0,42960,2875510,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_unified_v5,taps_domain_v4,reactive_admission,90.11066737614868,0.2113869948460617,0.0,0.002149589692353074,0.0,-0.005027859250387553,0.0,,,,,
64,16,16,bursty,32,taps_unified_adaptive_v6,0.2103241707886133,43.88569318833524,33.71657233085713,90.11066737614868,204.02002793887786,0.0,301.7287515230162,0.3908533988936389,0.18603547793886768,0.9852799583343327,198900588544.0,1.0,614,16559915008,0,0,42960,2875510,64,64,0,0.046956610679626476,3.7432076930999756,73.92709851264954,taps_unified_v5,taps_domain_v4,reactive_admission,90.11066737614868,0.2113869948460617,0.0,0.002149589692353074,0.0,-0.005027859250387553,0.0,"{""ADMISSION_STARVED"": 1044, ""BALANCED"": 1319, ""DOMAIN_HOT"": 3854, ""TAIL_RISK"": 12}","{""admission_starved"": 1044, ""balanced"": 1319, ""domain_hot"": 3854, ""tail_risk"": 12}","{""ADMISSION_STARVED->DOMAIN_HOT"": 58, ""ADMISSION_STARVED->TAIL_RISK"": 1, ""BALANCED->DOMAIN_HOT"": 55, ""DOMAIN_HOT->ADMISSION_STARVED"": 59, ""DOMAIN_HOT->BALANCED"": 54, ""DOMAIN_HOT->TAIL_RISK"": 7, ""TAIL_RISK->DOMAIN_HOT"": 7}",241,"{""ADMISSION_STARVED:admit"": 833, ""ADMISSION_STARVED:admit_score"": 118, ""ADMISSION_STARVED:schedule_score"": 93, ""BALANCED:admit"": 394, ""BALANCED:admit_score"": 904, ""BALANCED:schedule_score"": 21, ""DOMAIN_HOT:admit"": 2271, ""DOMAIN_HOT:admit_score"": 1058, ""DOMAIN_HOT:schedule_score"": 525, ""TAIL_RISK:schedule_score"": 12}"
64,32,4,bursty,32,reactive_admission,0.2099755597733056,84.61283825834619,84.90655096143108,137.66173861227998,232.4346614846574,3676.7913024130985,100.42868275381676,0.6829816748625436,0.09286356264104428,0.9761268746980438,196257202176.0,1.0,503,16559915008,0,0,69673,2848797,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_unified_v5,taps_unified_v5,taps_domain_v4,117.83661821062489,0.22107876062310347,2862.2849955740235,0.004466560933797443,-0.1630244159209817,-0.04674786561908005,0.018323156356607494,,,,,
64,32,4,bursty,32,acd_nisp,0.2099755597733056,84.61283825834619,84.90655096143108,137.66173861227998,232.4346614846574,3676.7913024130985,100.42868275381676,0.6829816748625436,0.09286356264104428,0.9761268746980438,196257202176.0,1.0,503,16559915008,0,0,69673,2848797,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_unified_v5,taps_unified_v5,taps_domain_v4,117.83661821062489,0.22107876062310347,2862.2849955740235,0.004466560933797443,-0.1630244159209817,-0.04674786561908005,0.018323156356607494,,,,,
64,32,4,bursty,32,taps_domain_v4,0.20647972187007396,71.85585337988053,57.36545373176826,136.5391052499533,229.51988921570947,2862.2849955740235,116.50168653891254,0.6700455457426685,0.09131749717294801,0.9868698324807177,170945216512.0,1.0,464,16559915008,0,0,38320,2880150,64,64,7,0.046956610679626476,3.7432076930999756,32.105082321167,taps_unified_v5,taps_unified_v5,taps_domain_v4,117.83661821062489,0.22107876062310347,2862.2849955740235,0.004466560933797443,-0.1630244159209817,-0.04674786561908005,0.018323156356607494,,,,,
64,32,4,bursty,32,taps_admission_v4,0.21143573626208165,81.88004855352925,79.58139842238182,138.3576546448373,230.9588794330859,3503.4630299439173,101.25818007878001,0.686434232795703,0.09350933870650084,0.985432435488458,196777771008.0,1.0,596,16559915008,0,0,42515,2875955,64,64,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_unified_v5,taps_unified_v5,taps_domain_v4,117.83661821062489,0.22107876062310347,2862.2849955740235,0.004466560933797443,-0.1630244159209817,-0.04674786561908005,0.018323156356607494,,,,,
64,32,4,bursty,32,taps_unified_v5,0.22107876062310347,74.97781060888121,66.68763938146606,117.83661821062489,228.60785629322976,3062.3153969989194,88.80385432154395,0.7172263318097479,0.09777405217013274,0.9878059394134598,157786832896.0,1.0,547,16559915008,0,0,35588,2882882,64,64,1,0.046956610679626476,3.7432076930999756,32.105082321167,taps_unified_v5,taps_unified_v5,taps_domain_v4,117.83661821062489,0.22107876062310347,2862.2849955740235,0.004466560933797443,-0.1630244159209817,-0.04674786561908005,0.018323156356607494,,,,,
64,32,4,bursty,32,taps_unified_adaptive_v6,0.21074380043026186,71.03924722596958,62.141354848398834,137.04686406851573,228.90162008405974,2809.838900062949,105.85717591439186,0.6840337671333554,0.09320332391825047,0.9859491445860331,176738852864.0,1.0,477,16559915008,0,0,41007,2877463,64,64,0,0.046956610679626476,3.7432076930999756,73.92709851264954,taps_unified_v5,taps_unified_v5,taps_domain_v4,117.83661821062489,0.22107876062310347,2862.2849955740235,0.004466560933797443,-0.1630244159209817,-0.04674786561908005,0.018323156356607494,"{""ADMISSION_STARVED"": 272, ""BALANCED"": 1581, ""DOMAIN_HOT"": 8651, ""TAIL_RISK"": 3543}","{""admission_starved"": 272, ""balanced"": 1581, ""domain_hot"": 8651, ""tail_risk"": 3543}","{""ADMISSION_STARVED->DOMAIN_HOT"": 1, ""ADMISSION_STARVED->TAIL_RISK"": 1, ""BALANCED->DOMAIN_HOT"": 1, ""DOMAIN_HOT->ADMISSION_STARVED"": 1, ""DOMAIN_HOT->TAIL_RISK"": 45, ""TAIL_RISK->ADMISSION_STARVED"": 1, ""TAIL_RISK->DOMAIN_HOT"": 44}",94,"{""ADMISSION_STARVED:admit"": 2, ""ADMISSION_STARVED:admit_score"": 270, ""BALANCED:admit"": 19, ""BALANCED:admit_score"": 1552, ""BALANCED:schedule_score"": 10, ""DOMAIN_HOT:admit"": 2088, ""DOMAIN_HOT:admit_score"": 78, ""DOMAIN_HOT:schedule_score"": 6485, ""TAIL_RISK:admit"": 687, ""TAIL_RISK:admit_score"": 180, ""TAIL_RISK:schedule_score"": 2676}"
128,16,4,bursty,32,reactive_admission,0.2090770890958214,49.740780272816124,39.40243678508904,102.43453268219753,273.0379911045852,2753.136426237723,203.21569492070572,0.6798901392140488,0.19894270756188673,0.9908643259805575,390521585664.0,1.0,1057,16559915008,0,0,52139,5655048,128,128,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_admission_v4,taps_unified_v5,taps_admission_v4,97.20291425826073,0.2728002642091941,2594.6839860303767,-0.1991627799735744,-0.2637036647904703,0.0072442573595617185,0.05535480333824872,,,,,
128,16,4,bursty,32,acd_nisp,0.2090770890958214,49.740780272816124,39.40243678508904,102.43453268219753,273.0379911045852,2753.136426237723,203.21569492070572,0.6798901392140488,0.19894270756188673,0.9908643259805575,390521585664.0,1.0,1057,16559915008,0,0,52139,5655048,128,128,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_admission_v4,taps_unified_v5,taps_admission_v4,97.20291425826073,0.2728002642091941,2594.6839860303767,-0.1991627799735744,-0.2637036647904703,0.0072442573595617185,0.05535480333824872,,,,,
128,16,4,bursty,32,taps_domain_v4,0.2152188962796281,48.972838775925794,31.35792282737843,162.85152976956317,305.144608219502,2655.5586154711586,189.76430385373672,0.699560351893873,0.20478680915978897,0.9925965278516369,360503205888.0,1.0,918,16559915008,0,0,42253,5664934,128,128,4,0.046956610679626476,3.7432076930999756,32.105082321167,taps_admission_v4,taps_unified_v5,taps_admission_v4,97.20291425826073,0.2728002642091941,2594.6839860303767,-0.1991627799735744,-0.2637036647904703,0.0072442573595617185,0.05535480333824872,,,,,
128,16,4,bursty,32,taps_admission_v4,0.2705117405709551,48.49309324065902,37.582528818806445,97.20291425826073,272.92139111128256,2594.6839860303767,63.510440119820544,0.879006013905132,0.257399499530052,0.9944578651444222,376950669312.0,1.0,1225,16559915008,0,0,31630,5675557,128,128,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_admission_v4,taps_unified_v5,taps_admission_v4,97.20291425826073,0.2728002642091941,2594.6839860303767,-0.1991627799735744,-0.2637036647904703,0.0072442573595617185,0.05535480333824872,,,,,
128,16,4,bursty,32,taps_unified_v5,0.2728002642091941,50.42551249706237,41.017920305227506,106.76981282912749,273.6889538725513,2842.1644026161475,61.770409862691686,0.8863727200604847,0.2595770938847449,0.9948254718129965,375168876544.0,1.0,1187,16559915008,0,0,29532,5677655,128,128,0,0.046956610679626476,3.7432076930999756,32.105082321167,taps_admission_v4,taps_unified_v5,taps_admission_v4,97.20291425826073,0.2728002642091941,2594.6839860303767,-0.1991627799735744,-0.2637036647904703,0.0072442573595617185,0.05535480333824872,,,,,
128,16,4,bursty,32,taps_unified_adaptive_v6,0.27477649953088196,47.370119345730025,36.78798128124139,122.83567897647795,263.7352897246548,2451.055764258762,54.68789894637792,0.8928036613172979,0.2614575371574931,0.9945505552910742,360723005440.0,1.0,1117,16559915008,0,0,31101,5676086,128,128,0,0.046956610679626476,3.7432076930999756,73.92709851264954,taps_admission_v4,taps_unified_v5,taps_admission_v4,97.20291425826073,0.2728002642091941,2594.6839860303767,-0.1991627799735744,-0.2637036647904703,0.0072442573595617185,0.05535480333824872,"{""ADMISSION_STARVED"": 3899, ""BALANCED"": 1985, ""DOMAIN_HOT"": 16978, ""TAIL_RISK"": 991}","{""admission_starved"": 3899, ""balanced"": 1985, ""domain_hot"": 16978, ""tail_risk"": 991}","{""ADMISSION_STARVED->DOMAIN_HOT"": 112, ""ADMISSION_STARVED->TAIL_RISK"": 1, ""BALANCED->DOMAIN_HOT"": 4, ""DOMAIN_HOT->ADMISSION_STARVED"": 113, ""DOMAIN_HOT->BALANCED"": 3, ""DOMAIN_HOT->TAIL_RISK"": 40, ""TAIL_RISK->DOMAIN_HOT"": 40}",313,"{""ADMISSION_STARVED:admit"": 650, ""ADMISSION_STARVED:admit_score"": 3166, ""ADMISSION_STARVED:schedule_score"": 83, ""BALANCED:admit"": 49, ""BALANCED:admit_score"": 1928, ""BALANCED:schedule_score"": 8, ""DOMAIN_HOT:admit"": 6588, ""DOMAIN_HOT:admit_score"": 3162, ""DOMAIN_HOT:schedule_score"": 7228, ""TAIL_RISK:admit"": 360, ""TAIL_RISK:schedule_score"": 631}"
128,32,8,poisson,32,reactive_admission,0.23819239785541904,68.92611595594968,59.093541688612426,118.67497694765095,281.88347521008365,4458.91495117892,244.3091661154059,0.5617289728819194,0.11332336975549151,0.9910325349423456,887656734720.0,1.0,1197,16559915008,0,0,51179,5656008,128,128,0,0.046956610679626476,3.7432076930999756,32.105082321167,reactive_admission,taps_unified_v5,taps_admission_v4,118.67497694765095,0.31089813018554247,4005.4217614063114,-0.20807050680693467,-0.20807050680693467,-0.01970619984584384,0.07284449100238731,,,,,
128,32,8,poisson,32,acd_nisp,0.23819239785541904,68.92611595594968,59.093541688612426,118.67497694765095,281.88347521008365,4458.91495117892,244.3091661154059,0.5617289728819194,0.11332336975549151,0.9910325349423456,887656734720.0,1.0,1197,16559915008,0,0,51179,5656008,128,128,0,0.046956610679626476,3.7432076930999756,32.105082321167,reactive_admission,taps_unified_v5,taps_admission_v4,118.67497694765095,0.31089813018554247,4005.4217614063114,-0.20807050680693467,-0.20807050680693467,-0.01970619984584384,0.07284449100238731,,,,,
128,32,8,poisson,32,taps_domain_v4,0.2524961433426328,65.85879951255627,38.47147836798714,229.43025345244018,271.36451844072633,4067.549514038372,229.15943948488848,0.595153000235851,0.120128577030494,0.9925660399773129,784249618432.0,1.0,1125,16559915008,0,0,42427,5664760,128,128,7,0.046956610679626476,3.7432076930999756,32.105082321167,reactive_admission,taps_unified_v5,taps_admission_v4,118.67497694765095,0.31089813018554247,4005.4217614063114,-0.20807050680693467,-0.20807050680693467,-0.01970619984584384,0.07284449100238731,,,,,
128,32,8,poisson,32,taps_admission_v4,0.305195107165424,65.37054215837342,54.84958515382713,120.50252184695766,284.6851512112033,4005.4217614063114,129.6281564089827,0.7192585129368413,0.14520084724898513,0.9938085084648531,828717195264.0,1.0,1220,16559915008,0,0,35336,5671851,128,128,0,0.046956610679626476,3.7432076930999756,32.105082321167,reactive_admission,taps_unified_v5,taps_admission_v4,118.67497694765095,0.31089813018554247,4005.4217614063114,-0.20807050680693467,-0.20807050680693467,-0.01970619984584384,0.07284449100238731,,,,,
128,32,8,poisson,32,taps_unified_v5,0.31089813018554247,69.38711405036987,60.33063779126838,126.22236934836889,297.55806982257195,4519.972414362292,124.90970229764207,0.7325685383541602,0.14791414033580044,0.9944727586462473,806515146752.0,1.0,1197,16559915008,0,0,31545,5675642,128,128,0,0.046956610679626476,3.7432076930999756,32.105082321167,reactive_admission,taps_unified_v5,taps_admission_v4,118.67497694765095,0.31089813018554247,4005.4217614063114,-0.20807050680693467,-0.20807050680693467,-0.01970619984584384,0.07284449100238731,,,,,
128,32,8,poisson,32,taps_unified_adaptive_v6,0.304771509500407,63.087418452020856,52.515586638178405,143.36773954644997,283.5745647757417,3713.648851946783,132.13836593968517,0.7181212429573531,0.1449993147263167,0.9938085084648531,735332204544.0,1.0,1045,16559915008,0,0,35336,5671851,128,128,0,0.046956610679626476,3.7432076930999756,73.92709851264954,reactive_admission,taps_unified_v5,taps_admission_v4,118.67497694765095,0.31089813018554247,4005.4217614063114,-0.20807050680693467,-0.20807050680693467,-0.01970619984584384,0.07284449100238731,"{""ADMISSION_STARVED"": 736, ""BALANCED"": 3744, ""DOMAIN_HOT"": 24259, ""TAIL_RISK"": 3054}","{""admission_starved"": 736, ""balanced"": 3744, ""domain_hot"": 24259, ""tail_risk"": 3054}","{""ADMISSION_STARVED->DOMAIN_HOT"": 7, ""BALANCED->DOMAIN_HOT"": 11, ""DOMAIN_HOT->ADMISSION_STARVED"": 7, ""DOMAIN_HOT->BALANCED"": 10, ""DOMAIN_HOT->TAIL_RISK"": 64, ""TAIL_RISK->DOMAIN_HOT"": 63}",162,"{""ADMISSION_STARVED:admit"": 7, ""ADMISSION_STARVED:admit_score"": 729, ""BALANCED:admit"": 127, ""BALANCED:admit_score"": 3600, ""BALANCED:schedule_score"": 17, ""DOMAIN_HOT:admit"": 6266, ""DOMAIN_HOT:admit_score"": 3927, ""DOMAIN_HOT:schedule_score"": 14066, ""TAIL_RISK:admit"": 695, ""TAIL_RISK:schedule_score"": 2359}"
128,32,16,bursty,64,reactive_admission,0.27622339679363084,62.052276560678365,51.46367899261169,112.55427559792304,284.20210450493835,2172.9852995367582,240.191590128936,0.515353110454063,0.13141715021888703,0.9870491364660033,1607713357824.0,1.0,1172,16559915008,0,0,73913,5633274,128,128,0,0.046956610679626476,3.7432076930999756,32.105082321167,reactive_admission,taps_unified_v5,taps_admission_v4,112.55427559792304,0.33824676420935834,2008.3915021829482,-0.2130829855816265,-0.2130829855816265,0.029097995174028692,-0.007038397434782281,,,,,
