total_sessions,active_session_limit,effective_regions,policy,throughput,mean_jct,p95_jct,p99_jct,region_utilization,ready_queue_empty_time,blocked_session_fraction,completed_sessions,admission_count,eviction_count,admission_throughput_gain,admission_p95_jct_gain,admission_region_util_gain
32,8,2,reactive_admission,0.09398009542541959,38.33427286369116,113.51450750713062,221.86805392346932,0.3913103827967481,214.34416229327772,0.10999368681851444,32,32,0,0.3621928495823625,0.035742368547015825,0.04678424700122563
32,8,2,taps_admission,0.08667764278318114,42.654521390867195,110.01654151393447,218.56452311606142,0.36090473651756233,244.27738504339095,0.08890351445211131,32,32,0,0.3621928495823625,0.035742368547015825,0.04678424700122563
32,8,4,static_admission,0.06963625943820005,32.67652256527036,99.90109414760701,216.39846157314182,0.17188311223376873,394.42657711005836,0.09435675815976499,32,32,0,0.5092857677301968,0.018839217887050792,0.04692448919779452
32,8,4,reactive_admission,0.10755724778117527,28.252389420920036,98.45827224975577,212.88338731249982,0.22392118039088738,253.76013478373923,0.10601943469632819,32,32,0,0.5092857677301968,0.018839217887050792,0.04692448919779452
32,8,4,taps_admission,0.10510101528804293,29.741592206606082,98.01903566780547,213.64353370634927,0.21880760143156325,247.19193965189757,0.10909892851600812,32,32,0,0.5092857677301968,0.018839217887050792,0.04692448919779452
32,8,8,static_admission,0.07172954293195058,28.35621900129956,96.93201056658654,213.35854069444292,0.08852498093461694,439.9567200362667,0.0958607017194792,32,32,0,0.5273233825446996,0.012298354639387665,0.02551432422327707
32,8,8,reactive_admission,0.10993055699518176,26.810539029903254,95.73990632472979,212.26294529117817,0.11443106155649088,289.9428717162839,0.1047664611971008,32,32,0,0.5273233825446996,0.012298354639387665,0.02551432422327707
32,8,8,taps_admission,0.109554208139212,26.810539029903257,95.73990632472979,212.2629452911782,0.11403930515789401,290.4140947859845,0.11403096846838857,32,32,0,0.5273233825446996,0.012298354639387665,0.02551432422327707
32,8,16,static_admission,0.07172954293195058,28.35621900129956,96.93201056658654,213.35854069444292,0.04426249046730847,446.12022734284284,0.0958607017194792,32,32,0,0.5273233825446996,0.012298354639387665,0.012757162111638534
32,8,16,reactive_admission,0.10993055699518176,26.810539029903254,95.73990632472979,212.26294529117817,0.05721553077824544,291.0928578429977,0.1047664611971008,32,32,0,0.5273233825446996,0.012298354639387665,0.012757162111638534
32,8,16,taps_admission,0.109554208139212,26.810539029903257,95.73990632472979,212.2629452911782,0.057019652578947005,292.09284192294257,0.11403096846838857,32,32,0,0.5273233825446996,0.012298354639387665,0.012757162111638534
32,16,1,static_admission,0.06110391214256948,151.81979810774595,186.87732375914413,289.3589511239708,0.6032909104225768,207.75577898937007,0.03373411203417142,32,32,0,0.22259150977872996,-0.004938561340403569,0.018817220350487163
32,16,1,reactive_admission,0.0766586021347131,110.30860933943278,194.2259730077128,273.03272502456275,0.6383757498906426,150.95469629310304,0.037086186544482855,32,32,0,0.22259150977872996,-0.004938561340403569,0.018817220350487163
32,16,1,taps_admission,0.07470512419977089,120.78614635529006,187.80022888565912,272.36559540154997,0.6221081307730639,161.8702859381504,0.036042029959838996,32,32,0,0.22259150977872996,-0.004938561340403569,0.018817220350487163
