mode,config_id,replicates,schedule_jsonl,cached_tokens,recompute_tokens,local_context_bytes,remote_context_bytes,schedule_remote_kv_bytes,simulator_remote_kv_bytes,schedule_match_error,model_side_latency,tool_latency,completed_sessions,total_sessions,starvation_count
acd_nisp_taps_c,aligned_v10_stratified:ts32:al32:er4:arrclosed_loop:mem64,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5093729512.106672,5093729512.106672,0.0,212.16214551905435,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al32:er4:arrclosed_loop:mem64,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5093729512.106672,5093729512.106672,0.0,212.16214551905435,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem16,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem16,3,,0.0,4411914.0,0.0,252996796416.0,255359885312.0,255359885312.0,0.0,608.713162590205,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem16,3,,4293241.0,118673.0,246191611904.0,6805184512.0,7425321642.666666,7425321642.666666,0.0,217.93764553889886,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem16,3,,24595.0,4387319.0,1410375680.0,251586420736.0,253949509632.0,253949509632.0,0.0,606.474685462794,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem16,3,,4317836.0,94078.0,247601987584.0,5394808832.0,6014945962.666666,6014945962.666666,0.0,215.69916841148793,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5093729512.106672,5093729512.106672,0.0,212.16214551905435,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5093729512.106672,5093729512.106672,0.0,212.16214551905435,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem32,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem32,3,,0.0,4411914.0,0.0,252996796416.0,255359885312.0,255359885312.0,0.0,608.713162590205,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem32,3,,4293241.0,118673.0,246191611904.0,6805184512.0,7425321642.666666,7425321642.666666,0.0,217.93764553889886,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem32,3,,24595.0,4387319.0,1410375680.0,251586420736.0,253949509632.0,253949509632.0,0.0,606.474685462794,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem32,3,,4317836.0,94078.0,247601987584.0,5394808832.0,6014945962.666666,6014945962.666666,0.0,215.69916841148793,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem32,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5093729512.106672,5093729512.106672,0.0,212.16214551905435,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem32,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5093729512.106672,5093729512.106672,0.0,212.16214551905435,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem64,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem64,3,,0.0,4411914.0,0.0,252996796416.0,255359885312.0,255359885312.0,0.0,608.713162590205,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem64,3,,4293241.0,118673.0,246191611904.0,6805184512.0,7425321642.666666,7425321642.666666,0.0,217.93764553889886,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem64,3,,24595.0,4387319.0,1410375680.0,251586420736.0,253949509632.0,253949509632.0,0.0,606.474685462794,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem64,3,,4317836.0,94078.0,247601987584.0,5394808832.0,6014945962.666666,6014945962.666666,0.0,215.69916841148793,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem64,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5093729512.106672,5093729512.106672,0.0,212.16214551905435,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem64,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5093729512.106672,5093729512.106672,0.0,212.16214551905435,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem8,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem8,3,,0.0,4411914.0,0.0,252996796416.0,255359885312.0,255359885312.0,0.0,608.713162590205,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem8,3,,4293241.0,118673.0,246191611904.0,6805184512.0,7425321642.666666,7425321642.666666,0.0,217.93764553889886,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem8,3,,24595.0,4387319.0,1410375680.0,251586420736.0,253949509632.0,253949509632.0,0.0,606.474685462794,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem8,3,,4317836.0,94078.0,247601987584.0,5394808832.0,6014945962.666666,6014945962.666666,0.0,215.69916841148793,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem8,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5093729512.106672,5093729512.106672,0.0,212.16214551905435,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al32:er4:arrpoisson:mem8,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5093729512.106672,5093729512.106672,0.0,212.16214551905435,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem16,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem16,3,,0.0,4411914.0,0.0,252996796416.0,255310179532.8,255310179532.8,0.0,581.8889365899722,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem16,3,,4293241.0,118673.0,246191611904.0,6805184512.0,7352418304.0,7352418304.0,0.0,194.37362526175446,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem16,3,,24595.0,4387319.0,1410375680.0,251586420736.0,253899803852.8,253899803852.8,0.0,579.6690057311089,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem16,3,,4317836.0,94078.0,247601987584.0,5394808832.0,5942042624.0,5942042624.0,0.0,192.1536944028911,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4912393562.794672,4912393562.794672,0.0,192.14801918838066,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4912393562.794672,4912393562.794672,0.0,192.14801918838066,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem64,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem64,3,,0.0,4411914.0,0.0,252996796416.0,255310179532.8,255310179532.8,0.0,581.8889365899722,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem64,3,,4293241.0,118673.0,246191611904.0,6805184512.0,7352418304.0,7352418304.0,0.0,194.37362526175446,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem64,3,,24595.0,4387319.0,1410375680.0,251586420736.0,253899803852.8,253899803852.8,0.0,579.6690057311089,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem64,3,,4317836.0,94078.0,247601987584.0,5394808832.0,5942042624.0,5942042624.0,0.0,192.1536944028911,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem64,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4912393562.794672,4912393562.794672,0.0,192.14801918838066,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er16:arrbursty:mem64,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4912393562.794672,4912393562.794672,0.0,192.14801918838066,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er16:arrclosed_loop:mem32,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er16:arrclosed_loop:mem32,3,,0.0,4411914.0,0.0,252996796416.0,255310179532.8,255310179532.8,0.0,581.8889365899722,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er16:arrclosed_loop:mem32,3,,4293241.0,118673.0,246191611904.0,6805184512.0,7352418304.0,7352418304.0,0.0,194.37362526175446,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er16:arrclosed_loop:mem32,3,,24595.0,4387319.0,1410375680.0,251586420736.0,253899803852.8,253899803852.8,0.0,579.6690057311089,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er16:arrclosed_loop:mem32,3,,4317836.0,94078.0,247601987584.0,5394808832.0,5942042624.0,5942042624.0,0.0,192.1536944028911,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er16:arrclosed_loop:mem32,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4912393562.794672,4912393562.794672,0.0,192.14801918838066,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er16:arrclosed_loop:mem32,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4912393562.794672,4912393562.794672,0.0,192.14801918838066,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem32,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem32,3,,0.0,4411914.0,0.0,252996796416.0,255310179532.8,255310179532.8,0.0,581.8889365899722,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem32,3,,4293241.0,118673.0,246191611904.0,6805184512.0,7352418304.0,7352418304.0,0.0,194.37362526175446,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem32,3,,24595.0,4387319.0,1410375680.0,251586420736.0,253899803852.8,253899803852.8,0.0,579.6690057311089,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem32,3,,4317836.0,94078.0,247601987584.0,5394808832.0,5942042624.0,5942042624.0,0.0,192.1536944028911,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem32,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4912393562.794672,4912393562.794672,0.0,192.14801918838066,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem32,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4912393562.794672,4912393562.794672,0.0,192.14801918838066,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem8,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem8,3,,0.0,4411914.0,0.0,252996796416.0,255310179532.8,255310179532.8,0.0,581.8889365899722,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem8,3,,4293241.0,118673.0,246191611904.0,6805184512.0,7352418304.0,7352418304.0,0.0,194.37362526175446,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem8,3,,24595.0,4387319.0,1410375680.0,251586420736.0,253899803852.8,253899803852.8,0.0,579.6690057311089,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem8,3,,4317836.0,94078.0,247601987584.0,5394808832.0,5942042624.0,5942042624.0,0.0,192.1536944028911,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem8,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4912393562.794672,4912393562.794672,0.0,192.14801918838066,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er16:arrpoisson:mem8,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4912393562.794672,4912393562.794672,0.0,192.14801918838066,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem16,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem16,3,,0.0,4411914.0,0.0,252996796416.0,252996796416.0,252996796416.0,0.0,586.7088420207856,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem16,3,,4293241.0,118673.0,246191611904.0,6805184512.0,6805184512.0,6805184512.0,0.0,195.96593569986956,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem16,3,,24595.0,4387319.0,1410375680.0,251586420736.0,251586420736.0,251586420736.0,0.0,584.4703648933746,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem16,3,,4317836.0,94078.0,247601987584.0,5394808832.0,5394808832.0,5394808832.0,0.0,193.7274585724586,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem64,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem64,3,,0.0,4411914.0,0.0,252996796416.0,252996796416.0,252996796416.0,0.0,586.7088420207856,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem64,3,,4293241.0,118673.0,246191611904.0,6805184512.0,6805184512.0,6805184512.0,0.0,195.96593569986956,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem64,3,,24595.0,4387319.0,1410375680.0,251586420736.0,251586420736.0,251586420736.0,0.0,584.4703648933746,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem64,3,,4317836.0,94078.0,247601987584.0,5394808832.0,5394808832.0,5394808832.0,0.0,193.7274585724586,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem64,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er1:arrbursty:mem64,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er1:arrclosed_loop:mem16,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er1:arrclosed_loop:mem16,3,,0.0,4411914.0,0.0,252996796416.0,252996796416.0,252996796416.0,0.0,586.7088420207856,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er1:arrclosed_loop:mem16,3,,4293241.0,118673.0,246191611904.0,6805184512.0,6805184512.0,6805184512.0,0.0,195.96593569986956,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er1:arrclosed_loop:mem16,3,,24595.0,4387319.0,1410375680.0,251586420736.0,251586420736.0,251586420736.0,0.0,584.4703648933746,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er1:arrclosed_loop:mem16,3,,4317836.0,94078.0,247601987584.0,5394808832.0,5394808832.0,5394808832.0,0.0,193.7274585724586,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er1:arrclosed_loop:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er1:arrclosed_loop:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem16,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem16,3,,0.0,4411914.0,0.0,252996796416.0,252996796416.0,252996796416.0,0.0,586.7088420207856,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem16,3,,4293241.0,118673.0,246191611904.0,6805184512.0,6805184512.0,6805184512.0,0.0,195.96593569986956,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem16,3,,24595.0,4387319.0,1410375680.0,251586420736.0,251586420736.0,251586420736.0,0.0,584.4703648933746,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem16,3,,4317836.0,94078.0,247601987584.0,5394808832.0,5394808832.0,5394808832.0,0.0,193.7274585724586,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem32,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem32,3,,0.0,4411914.0,0.0,252996796416.0,252996796416.0,252996796416.0,0.0,586.7088420207856,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem32,3,,4293241.0,118673.0,246191611904.0,6805184512.0,6805184512.0,6805184512.0,0.0,195.96593569986956,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem32,3,,24595.0,4387319.0,1410375680.0,251586420736.0,251586420736.0,251586420736.0,0.0,584.4703648933746,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem32,3,,4317836.0,94078.0,247601987584.0,5394808832.0,5394808832.0,5394808832.0,0.0,193.7274585724586,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem32,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem32,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem8,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem8,3,,0.0,4411914.0,0.0,252996796416.0,252996796416.0,252996796416.0,0.0,586.7088420207856,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem8,3,,4293241.0,118673.0,246191611904.0,6805184512.0,6805184512.0,6805184512.0,0.0,195.96593569986956,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem8,3,,24595.0,4387319.0,1410375680.0,251586420736.0,251586420736.0,251586420736.0,0.0,584.4703648933746,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem8,3,,4317836.0,94078.0,247601987584.0,5394808832.0,5394808832.0,5394808832.0,0.0,193.7274585724586,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem8,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er1:arrpoisson:mem8,3,,4317836.0,94078.0,247601987584.0,4423743242.0,4423743242.240005,4423743242.240005,0.0,193.48342479198112,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem16,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem16,3,,0.0,4411914.0,0.0,252996796416.0,255359197184.0,255359197184.0,0.0,583.5104929617304,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem16,3,,4293241.0,118673.0,246191611904.0,6805184512.0,7709728768.0,7709728768.0,0.0,194.91145839580915,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem16,3,,24595.0,4387319.0,1410375680.0,251586420736.0,253948821504.0,253948821504.0,0.0,581.2843801709512,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem16,3,,4317836.0,94078.0,247601987584.0,5394808832.0,6299353088.0,6299353088.0,0.0,192.6853456050299,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5212491612.160006,5212491612.160006,0.0,192.59926162559336,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem16,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5212491612.160006,5212491612.160006,0.0,192.59926162559336,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem32,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem32,3,,0.0,4411914.0,0.0,252996796416.0,255359197184.0,255359197184.0,0.0,583.5104929617304,1485.5978198051453,96.0,96.0,0.0
acd_only,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem32,3,,4293241.0,118673.0,246191611904.0,6805184512.0,7709728768.0,7709728768.0,0.0,194.91145839580915,1485.5978198051453,96.0,96.0,0.0
nisp_only,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem32,3,,24595.0,4387319.0,1410375680.0,251586420736.0,253948821504.0,253948821504.0,0.0,581.2843801709512,1485.5978198051453,96.0,96.0,0.0
acd_nisp,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem32,3,,4317836.0,94078.0,247601987584.0,5394808832.0,6299353088.0,6299353088.0,0.0,192.6853456050299,1485.5978198051453,96.0,96.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem32,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5212491612.160006,5212491612.160006,0.0,192.59926162559336,1485.5978198051453,96.0,96.0,0.0
full_agentweaver,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem32,3,,4317836.0,94078.0,247601987584.0,4423743242.0,5212491612.160006,5212491612.160006,0.0,192.59926162559336,1472.0824530332093,96.0,96.0,0.0
gpu_reactive,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem64,3,,0.0,4411914.0,0.0,0.0,0.0,0.0,0.0,580.4783533599998,1485.5978198051453,96.0,96.0,0.0
naive_wafer,aligned_v10_stratified:ts32:al4:er2:arrbursty:mem64,3,,0.0,4411914.0,0.0,252996796416.0,255359197184.0,255359197184.0,0.0,583.5104929617304,1485.5978198051453,96.0,96.0,0.0
