config_id,total_sessions,active_session_limit,effective_regions,arrival_pattern,memory_budget_gb,policy,throughput,mean_jct,p50_jct,p95_jct,p99_jct,ready_queue_wait,region_utilization,domain_cache_hit_rate,blocked_session_fraction,remote_kv_bytes,memory_occupancy,starvation_count,completed_sessions,replicates,throughput_std,mean_jct_std,p95_jct_std,p99_jct_std,ready_queue_wait_std,completed_sessions_mean,starvation_count_mean,validity,invalid_reason
aligned_v9_stratified:ts16:al8:er1:arrclosed_loop:mem64,16,8,1,closed_loop,64,acd_nisp,0.10533961706007958,54.70506765103441,48.81194269847766,129.5730992003308,147.42635832208117,509.7841689425736,0.8254266991048336,0.987216271838243,0.19761310715869065,0.0,5982928896.0,0,16,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,true,
aligned_v9_stratified:ts16:al8:er1:arrclosed_loop:mem64,16,8,1,closed_loop,64,taps_domain_v4,0.11331154382304214,51.44583117089595,42.177908426238886,105.14776862568095,133.99244848535295,457.63638526035834,0.8878936168429593,0.987216271838243,0.21256813795942037,0.0,5982928896.0,0,16,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,true,
aligned_v9_stratified:ts16:al8:er1:arrclosed_loop:mem64,16,8,1,closed_loop,64,taps_admission_v4,0.08893403196661066,54.08833768265821,47.36937969595897,106.12337649329702,143.22039790506255,499.9164894485547,0.6968747987987769,0.987216271838243,0.16683685473290427,0.0,5982928896.0,0,16,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,true,
aligned_v9_stratified:ts16:al8:er1:arrclosed_loop:mem64,16,8,1,closed_loop,64,taps_unified_v5,0.09777202863307345,51.72846969479488,51.74844248047889,119.27268939170332,141.48026321862267,462.1586016427414,0.7661281207558635,0.987216271838243,0.18341659966706092,0.0,5982928896.0,0,16,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,true,
aligned_v9_stratified:ts16:al8:er1:arrclosed_loop:mem64,16,8,1,closed_loop,64,taps_unified_adaptive_v6,0.09054495015622745,47.09452630083546,41.344004521545045,102.9881476876611,138.67968088172307,388.0155073393905,0.7094977313752732,0.987216271838243,0.1698588758652487,0.0,5982928896.0,0,16,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrclosed_loop:mem64,128,8,1,closed_loop,64,reactive_admission,0.10245366007254074,54.58412781060682,44.236996472323945,116.38171520914999,280.39786016067444,3917.9743344228627,0.8965212732876792,0.9948254718129965,0.19497505558932918,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrclosed_loop:mem64,128,8,1,closed_loop,64,acd_nisp,0.10245366007254074,54.58412781060682,44.236996472323945,116.38171520914999,280.39786016067444,3917.9743344228627,0.8965212732876792,0.9948254718129965,0.19497505558932918,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrclosed_loop:mem64,128,8,1,closed_loop,64,taps_domain_v4,0.10168436733022382,59.2230434393149,40.97216076335741,149.84524494279106,331.429490231298,4511.7555348975075,0.8897895732353376,0.9948254718129965,0.19351104839728253,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrclosed_loop:mem64,128,8,1,closed_loop,64,taps_admission_v4,0.11386782363988934,55.33089767456019,43.63223851138855,109.86817040977994,273.6762096500071,4013.560877008904,0.9964009696076329,0.9948254718129965,0.21669684839276612,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrclosed_loop:mem64,128,8,1,closed_loop,64,taps_unified_v5,0.11302198578271504,58.13795242785467,47.97896019885735,118.23437940827228,285.2727406131903,4372.8638854305955,0.9889994611386141,0.9948254718129965,0.21508717155832846,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrclosed_loop:mem64,128,8,1,closed_loop,64,taps_unified_adaptive_v6,0.11318785650382317,52.3435622888112,43.774340099596955,118.75251943417311,271.40713583239364,3631.1819476330293,0.9904509137268747,0.9948254718129965,0.21540283283432168,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts32:al32:er2:arrclosed_loop:mem32,32,32,2,closed_loop,32,reactive_admission,0.0966698261500718,152.08788040263008,144.91040450632755,195.6649895303405,290.84161155600174,3961.1145181167453,0.47465024159379504,0.9795751717944806,0.055835956414932525,38297362432.0,10583121920.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al32:er2:arrclosed_loop:mem32,32,32,2,closed_loop,32,acd_nisp,0.0966698261500718,152.08788040263008,144.91040450632755,195.6649895303405,290.84161155600174,3961.1145181167453,0.47465024159379504,0.9795751717944806,0.055835956414932525,38297362432.0,10583121920.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al32:er2:arrclosed_loop:mem32,32,32,2,closed_loop,32,taps_domain_v4,0.0921871538718961,101.17281189293158,92.16595462779966,156.22333364260993,288.30664504351773,2332.135240287944,0.4522039306375773,0.9845877051039936,0.05324678972337271,36269449216.0,10583121920.0,16,32,1,0.0,0.0,0.0,0.0,0.0,32.0,16.0,false,starvation
aligned_v9_stratified:ts32:al32:er2:arrclosed_loop:mem32,32,32,2,closed_loop,32,taps_admission_v4,0.09833399123756108,151.58709489432857,144.64605266681798,200.91911029952513,288.14919064064446,3945.4011452160953,0.4823423015665695,0.9846904695465479,0.05679716895655902,35721871360.0,10583121920.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al32:er2:arrclosed_loop:mem32,32,32,2,closed_loop,32,taps_unified_v5,0.1041319783761317,145.10785402274954,142.16410035521506,222.78880720823804,286.85652355891904,3737.9615499581237,0.5109512895519721,0.9819521924003324,0.060146054229829264,24465416192.0,10583121920.0,3,32,1,0.0,0.0,0.0,0.0,0.0,32.0,3.0,false,starvation
aligned_v9_stratified:ts32:al32:er2:arrclosed_loop:mem32,32,32,2,closed_loop,32,taps_unified_adaptive_v6,0.10201125388540742,150.12469624951547,146.16267753350576,200.39181333973056,279.85739417821213,3898.309064219248,0.5008505263146116,0.9795166751117959,0.058921135504431586,34319294464.0,10583121920.0,4,32,1,0.0,0.0,0.0,0.0,0.0,32.0,4.0,false,starvation
aligned_v9_stratified:ts32:al4:er4:arrbursty:mem8,32,4,4,bursty,8,reactive_admission,0.08257613376510724,30.759145267184007,16.182401665625108,101.25069849839282,217.6780478052621,0.0,0.2534286817863187,0.9817980457365009,0.38156414173451925,66507456512.0,8483586048.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al4:er4:arrbursty:mem8,32,4,4,bursty,8,acd_nisp,0.08257613376510724,30.759145267184007,16.182401665625108,101.25069849839282,217.6780478052621,0.0,0.2534286817863187,0.9817980457365009,0.38156414173451925,66507456512.0,8483586048.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al4:er4:arrbursty:mem8,32,4,4,bursty,8,taps_domain_v4,0.08257847578671114,30.752825107184005,16.177922095705092,101.24718454408881,217.67344431495812,0.0,0.2533053922274172,0.9817980457365009,0.3815749636442219,26058432512.0,8483586048.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al4:er4:arrbursty:mem8,32,4,4,bursty,8,taps_admission_v4,0.11101219607007105,30.747086547053637,16.132228714324718,101.19967927767013,217.74547884894946,0.0,0.3403651610414885,0.9870587946995681,0.5129602390447522,66228822016.0,8325660672.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al4:er4:arrbursty:mem8,32,4,4,bursty,8,taps_unified_v5,0.07979812932824927,33.40668414711636,16.047954742892486,125.42372157190223,229.07784825137932,0.0,0.24389617566909966,0.9815581041942893,0.42255154983079146,10815193088.0,7699980288.0,9,23,1,0.0,0.0,0.0,0.0,0.0,23.0,9.0,false,incomplete_sessions;starvation
aligned_v9_stratified:ts32:al4:er4:arrbursty:mem8,32,4,4,bursty,8,taps_unified_adaptive_v6,0.07979812932824927,33.40668414711636,16.047954742892486,125.42372157190223,229.07784825137932,0.0,0.24389617566909966,0.9815581041942893,0.42255154983079146,10815193088.0,7699980288.0,9,23,1,0.0,0.0,0.0,0.0,0.0,23.0,9.0,false,incomplete_sessions;starvation
aligned_v9_stratified:ts64:al32:er2:arrbursty:mem16,64,32,2,bursty,16,reactive_admission,0.17871124539307365,132.20024515784323,134.81501962900597,191.55541249331708,275.62811593686007,6890.595482261558,0.9277263138186828,0.9845607458702677,0.07903664097448244,85307228160.0,16559915008.0,0,64,1,0.0,0.0,0.0,0.0,0.0,64.0,0.0,true,
aligned_v9_stratified:ts64:al32:er2:arrbursty:mem16,64,32,2,bursty,16,acd_nisp,0.17871124539307365,132.20024515784323,134.81501962900597,191.55541249331708,275.62811593686007,6890.595482261558,0.9277263138186828,0.9845607458702677,0.07903664097448244,85307228160.0,16559915008.0,0,64,1,0.0,0.0,0.0,0.0,0.0,64.0,0.0,true,
aligned_v9_stratified:ts64:al32:er2:arrbursty:mem16,64,32,2,bursty,16,taps_domain_v4,0.16829070274377492,96.12031839581101,80.79535952664921,205.1083405902367,272.0818688128908,4582.064323081183,0.8728631355868179,0.9888116033401063,0.07442806311850918,83345260544.0,16559915008.0,25,64,1,0.0,0.0,0.0,0.0,0.0,64.0,25.0,false,starvation
aligned_v9_stratified:ts64:al32:er2:arrbursty:mem16,64,32,2,bursty,16,taps_admission_v4,0.17981342868045372,131.371756083253,130.87431195258097,220.40086746697557,290.0893121758197,6837.8214661512,0.9330977775601951,0.986396639334994,0.07952409135613657,85093851136.0,16559915008.0,0,64,1,0.0,0.0,0.0,0.0,0.0,64.0,0.0,true,
aligned_v9_stratified:ts64:al32:er2:arrbursty:mem16,64,32,2,bursty,16,taps_unified_v5,0.1826206363886245,112.49068303597176,119.94702892842946,178.10953933156605,259.90057389825085,5629.744359342237,0.9472205731120976,0.9881821639420655,0.08076560398329939,70993764352.0,16559915008.0,6,64,1,0.0,0.0,0.0,0.0,0.0,64.0,6.0,false,starvation
aligned_v9_stratified:ts64:al32:er2:arrbursty:mem16,64,32,2,bursty,16,taps_unified_adaptive_v6,0.1827903218357318,124.2417246590122,130.98746949910975,178.36338507545202,249.09450875204232,6381.860140994704,0.9480305585595935,0.9886865378091946,0.08084064888454282,74742284288.0,16559915008.0,8,64,1,0.0,0.0,0.0,0.0,0.0,64.0,8.0,false,starvation
aligned_v9_stratified:ts32:al32:er2:arrbursty:mem32,32,32,2,bursty,32,reactive_admission,0.09567350935780942,147.39027993697476,141.1251707096297,187.87722026006162,287.34975990571843,3810.7404599647343,0.46983431726831465,0.9782368625541391,0.055260489351385014,32814874624.0,10583121920.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al32:er2:arrbursty:mem32,32,32,2,bursty,32,acd_nisp,0.09567350935780942,147.39027993697476,141.1251707096297,187.87722026006162,287.34975990571843,3810.7404599647343,0.46983431726831465,0.9782368625541391,0.055260489351385014,32814874624.0,10583121920.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al32:er2:arrbursty:mem32,32,32,2,bursty,32,taps_domain_v4,0.0921871538718961,97.79812439293157,88.11595462779965,149.97383364260997,282.7917450435177,2224.1452402879445,0.4522039306375773,0.9845877051039936,0.05324678972337267,36269449216.0,10583121920.0,16,32,1,0.0,0.0,0.0,0.0,0.0,32.0,16.0,false,starvation
aligned_v9_stratified:ts32:al32:er2:arrbursty:mem32,32,32,2,bursty,32,taps_admission_v4,0.09567350935780942,147.39027993697476,141.1251707096297,187.87722026006162,287.34975990571843,3810.7404599647343,0.46983431726831465,0.9782368625541391,0.055260489351385014,32814874624.0,10583121920.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al32:er2:arrbursty:mem32,32,32,2,bursty,32,taps_unified_v5,0.09897608722072733,133.66050085282623,138.6347291623452,194.72300196015757,281.9026576123638,3371.675335261734,0.4856075535377039,0.9831355644811305,0.057168040041758024,32448159744.0,10583121920.0,1,32,1,0.0,0.0,0.0,0.0,0.0,32.0,1.0,false,starvation
aligned_v9_stratified:ts32:al32:er2:arrbursty:mem32,32,32,2,bursty,32,taps_unified_adaptive_v6,0.09724119249393381,140.62877668451063,139.3104027201676,156.75654936596743,272.54809230177875,3594.548359207162,0.47726549117466904,0.9817996267279249,0.05616597445203245,39185850368.0,10583121920.0,4,32,1,0.0,0.0,0.0,0.0,0.0,32.0,4.0,false,starvation
aligned_v9_stratified:ts64:al8:er1:arrpoisson:mem16,64,8,1,poisson,16,reactive_admission,0.11379481040102522,54.31329884954979,47.08277659232438,115.40795780239822,211.650879305751,2011.2622269061212,0.9940023760555297,0.9898827125171751,0.20130707621992142,0.0,16559915008.0,0,64,1,0.0,0.0,0.0,0.0,0.0,64.0,0.0,true,
aligned_v9_stratified:ts64:al8:er1:arrpoisson:mem16,64,8,1,poisson,16,acd_nisp,0.11379481040102522,54.31329884954979,47.08277659232438,115.40795780239822,211.650879305751,2011.2622269061212,0.9940023760555297,0.9898827125171751,0.20130707621992142,0.0,16559915008.0,0,64,1,0.0,0.0,0.0,0.0,0.0,64.0,0.0,true,
aligned_v9_stratified:ts64:al8:er1:arrpoisson:mem16,64,8,1,poisson,16,taps_domain_v4,0.11346930422985115,55.86469261891288,42.40421239826594,142.99879141307986,235.71651284785617,2110.551428145358,0.9911590661855326,0.9898827125171751,0.20073124419928973,0.0,16559915008.0,0,64,1,0.0,0.0,0.0,0.0,0.0,64.0,0.0,true,
aligned_v9_stratified:ts64:al8:er1:arrpoisson:mem16,64,8,1,poisson,16,taps_admission_v4,0.10853721963876321,51.54836249133849,41.86517886042395,99.43195953597181,204.03078765428825,1834.3062999805975,0.9480771032632215,0.9898827125171751,0.19200621073596855,0.0,16559915008.0,0,64,1,0.0,0.0,0.0,0.0,0.0,64.0,0.0,true,
aligned_v9_stratified:ts64:al8:er1:arrpoisson:mem16,64,8,1,poisson,16,taps_unified_v5,0.10971658232622078,53.64739716711156,46.53120753354665,111.73999968786372,201.6222905667216,1968.6445192300753,0.9583788851233326,0.9898827125171751,0.1940925453726562,0.0,16559915008.0,0,64,1,0.0,0.0,0.0,0.0,0.0,64.0,0.0,true,
aligned_v9_stratified:ts64:al8:er1:arrpoisson:mem16,64,8,1,poisson,16,taps_unified_adaptive_v6,0.10980378657430989,50.51403843231057,43.23771540311631,91.5660670667109,199.89867936430056,1768.1095602028104,0.9591406178376563,0.9898827125171751,0.19424681279623113,0.0,16559915008.0,0,64,1,0.0,0.0,0.0,0.0,0.0,64.0,0.0,true,
aligned_v9_stratified:ts128:al32:er2:arrbursty:mem32,128,32,2,bursty,32,reactive_admission,0.15103672819542735,140.71499251371606,131.9985662400702,197.82624714025764,355.4443915173929,14732.252909464038,0.784999682103014,0.9921039909854014,0.07185783908325813,162389319680.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al32:er2:arrbursty:mem32,128,32,2,bursty,32,acd_nisp,0.15103672819542735,140.71499251371606,131.9985662400702,197.82624714025764,355.4443915173929,14732.252909464038,0.784999682103014,0.9921039909854014,0.07185783908325813,162389319680.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al32:er2:arrbursty:mem32,128,32,2,bursty,32,taps_domain_v4,0.15040381581990536,119.26689043323587,93.74786616840136,346.4723052741723,503.7329281468486,11987.426765463966,0.7813982527278938,0.9942777413811743,0.07155672215509448,171073609728.0,16559915008.0,42,128,1,0.0,0.0,0.0,0.0,0.0,128.0,42.0,false,starvation
aligned_v9_stratified:ts128:al32:er2:arrbursty:mem32,128,32,2,bursty,32,taps_admission_v4,0.19078380103587836,133.13714103098158,121.76767478931322,214.5621879730764,352.75194402259666,13762.794575363087,0.991203899778088,0.9941761151334274,0.09076806574351842,170450624512.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al32:er2:arrbursty:mem32,128,32,2,bursty,32,taps_unified_v5,0.18790860189000957,113.61388693611516,110.41542869220842,193.86418121854018,295.6712668148766,11264.0771028261,0.9760758550975891,0.9944578651444222,0.08940014947557048,133482438656.0,16559915008.0,16,128,1,0.0,0.0,0.0,0.0,0.0,128.0,16.0,false,starvation
aligned_v9_stratified:ts128:al32:er2:arrbursty:mem32,128,32,2,bursty,32,taps_unified_adaptive_v6,0.1873667040438924,121.39837613002366,113.5394382463731,183.31684398071314,301.9341596549226,12260.3570685322,0.9733595623923201,0.9938085084648531,0.08914233398465587,126080819200.0,16559915008.0,21,128,1,0.0,0.0,0.0,0.0,0.0,128.0,21.0,false,starvation
aligned_v9_stratified:ts128:al8:er8:arrpoisson:mem8,128,8,8,poisson,8,reactive_admission,0.1757166513361248,34.091789573703196,22.324771088652746,81.6298078194226,262.5651849230471,0.0,0.4144132548592503,0.9896036348554901,0.33439863288411736,773182455808.0,8573386752.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er8:arrpoisson:mem8,128,8,8,poisson,8,acd_nisp,0.1757166513361248,34.091789573703196,22.324771088652746,81.6298078194226,262.5651849230471,0.0,0.4144132548592503,0.9896036348554901,0.33439863288411736,773182455808.0,8573386752.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er8:arrpoisson:mem8,128,8,8,poisson,8,taps_domain_v4,0.17580327561040945,34.070828028953215,22.317636348172684,81.62629656028659,262.5580068247689,0.0,0.4141569125494828,0.9891902963754298,0.33456348373163247,196727595008.0,8573386752.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er8:arrpoisson:mem8,128,8,8,poisson,8,taps_admission_v4,0.22322886667893146,34.07935735879323,22.266483754935635,81.5426094057191,262.56768828970314,0.0,0.526119999256192,0.9935400749966665,0.42481704078752386,834569207808.0,8570806272.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er8:arrpoisson:mem8,128,8,8,poisson,8,taps_unified_v5,0.17995614224373285,31.087196784380165,22.075143475307286,67.29020654726419,121.98498339394577,0.0,0.4605184163543402,0.9818625094740776,0.23877308445676318,56401608704.0,8386330624.0,94,34,1,0.0,0.0,0.0,0.0,0.0,34.0,94.0,false,incomplete_sessions;starvation
aligned_v9_stratified:ts128:al8:er8:arrpoisson:mem8,128,8,8,poisson,8,taps_unified_adaptive_v6,0.17995614224373285,31.087196784380165,22.075143475307286,67.29020654726419,121.98498339394577,0.0,0.4605184163543402,0.9818625094740776,0.23877308445676318,56401608704.0,8386330624.0,94,34,1,0.0,0.0,0.0,0.0,0.0,34.0,94.0,false,incomplete_sessions;starvation
aligned_v9_stratified:ts32:al16:er1:arrclosed_loop:mem8,32,16,1,closed_loop,8,reactive_admission,0.07704770287796937,109.35034692420582,110.98365191011371,192.90647888705524,271.7954954608178,2643.3903510805453,0.6365200131050391,0.9859062519515362,0.08900465328418869,0.0,8540299264.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al16:er1:arrclosed_loop:mem8,32,16,1,closed_loop,8,acd_nisp,0.07704770287796937,109.35034692420582,110.98365191011371,192.90647888705524,271.7954954608178,2643.3903510805453,0.6365200131050391,0.9859062519515362,0.08900465328418869,0.0,8540299264.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al16:er1:arrclosed_loop:mem8,32,16,1,closed_loop,8,taps_domain_v4,0.07634599997435773,85.72609897628443,82.1803227034496,150.09233743606796,256.44197461074015,1887.4144167470586,0.6307229818540213,0.9859062519515362,0.08819405385926642,0.0,8318091264.0,11,32,1,0.0,0.0,0.0,0.0,0.0,32.0,11.0,false,starvation
aligned_v9_stratified:ts32:al16:er1:arrclosed_loop:mem8,32,16,1,closed_loop,8,taps_admission_v4,0.0995743453343424,119.03066770540752,115.48812681126624,195.56135529987245,293.30418122349676,2953.217254232686,0.8224448267479313,0.9870587946995681,0.11502718123238606,0.0,8571379712.0,0,32,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,true,
aligned_v9_stratified:ts32:al16:er1:arrclosed_loop:mem8,32,16,1,closed_loop,8,taps_unified_v5,0.09058491453678141,119.28815044052732,113.80672359899161,189.286292131004,274.0049682845216,2466.6580738602643,0.7407046265271177,0.9845300181527306,0.11183576601882621,0.0,8478482432.0,6,27,1,0.0,0.0,0.0,0.0,0.0,27.0,6.0,false,incomplete_sessions;starvation
aligned_v9_stratified:ts32:al16:er1:arrclosed_loop:mem8,32,16,1,closed_loop,8,taps_unified_adaptive_v6,0.09269017089694528,121.22808404907335,114.08067964977428,175.051061037871,271.40435654511333,2630.6521363324096,0.7567555060885174,0.9852600757929766,0.1107176359976706,0.0,8522121216.0,5,28,1,0.0,0.0,0.0,0.0,0.0,28.0,5.0,false,incomplete_sessions;starvation
aligned_v9_stratified:ts128:al8:er4:arrbursty:mem64,128,8,4,bursty,64,reactive_admission,0.1956422344787943,30.570140818422384,19.555178558493253,83.58307496126179,258.36126362516103,299.9755661333777,0.6359416111958627,0.993032294193269,0.372318134033623,397093494784.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er4:arrbursty:mem64,128,8,4,bursty,64,acd_nisp,0.1956422344787943,30.570140818422384,19.555178558493253,83.58307496126179,258.36126362516103,299.9755661333777,0.6359416111958627,0.993032294193269,0.372318134033623,397093494784.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er4:arrbursty:mem64,128,8,4,bursty,64,taps_domain_v4,0.19569704323750373,30.57211688815818,19.193519494983292,83.47384043421452,258.029565785116,300.23867155799223,0.6361158822833798,0.9920819135591668,0.37242243817237886,332254232576.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er4:arrbursty:mem64,128,8,4,bursty,64,taps_admission_v4,0.2489151321694997,30.821767173056408,19.421687263067582,79.71128799552645,257.81557245461136,332.6940120771442,0.8088588673926445,0.9948254718129965,0.47369944321570306,413366689792.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er4:arrbursty:mem64,128,8,4,bursty,64,taps_unified_v5,0.24776241533815013,30.836696932386264,19.55080533859251,80.66572744088141,257.5279887228676,335.3176744400065,0.8047682110128285,0.9948254718129965,0.47150575849900267,270836056064.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er4:arrbursty:mem64,128,8,4,bursty,64,taps_unified_adaptive_v6,0.24806715492966408,30.88475980257068,19.53553474813834,81.93759777678419,257.4154725425542,341.5368773820122,0.8057255120627994,0.9948254718129965,0.47208569501619047,257404944384.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,reactive_admission,0.10369350722151668,55.10420747221945,44.78970120174549,118.20146793836972,284.8355270807197,3984.544531109291,0.9073705620675532,0.9948254718129965,0.197334554182378,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,acd_nisp,0.10369350722151668,55.10420747221945,44.78970120174549,118.20146793836972,284.8355270807197,3984.544531109291,0.9073705620675532,0.9948254718129965,0.197334554182378,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,taps_domain_v4,0.10168436733022382,59.124605939314904,40.97216076335741,149.84524494279106,331.429490231298,4499.155534897507,0.8897895732353376,0.9948254718129965,0.19351104839728253,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,taps_admission_v4,0.11150147231220064,54.206187240464395,43.42498709239496,107.69985104400521,273.67620965000714,3869.5979414446347,0.9756942002853524,0.9948254718129965,0.21219354922967795,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,taps_unified_v5,0.11091271279989094,58.87316506109693,49.80085749383164,126.83886698877004,271.56923173264306,4466.97110248561,0.9705422571799283,0.9948254718129965,0.211073106889599,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al8:er1:arrbursty:mem64,128,8,1,bursty,64,taps_unified_adaptive_v6,0.11195176174691776,51.38110300514807,46.02394222206004,105.35904799991124,274.31153237430345,3507.9871593241496,0.9796344602728891,0.9948254718129965,0.21305047525362952,0.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al16:er8:arrpoisson:mem64,128,16,8,poisson,64,reactive_admission,0.2465930096141212,40.521952315827235,29.166359160211236,91.82654998597594,265.77244470934005,823.6592781350699,0.5814251962366824,0.9918416901356132,0.23464015694222795,869392326656.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al16:er8:arrpoisson:mem64,128,16,8,poisson,64,acd_nisp,0.2465930096141212,40.521952315827235,29.166359160211236,91.82654998597594,265.77244470934005,823.6592781350699,0.5814251962366824,0.9918416901356132,0.23464015694222795,869392326656.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al16:er8:arrpoisson:mem64,128,16,8,poisson,64,taps_domain_v4,0.24595048512409587,40.60302363614482,28.29209337372695,88.83723435385554,267.7578986724599,834.427107461423,0.5798163898764065,0.9928565508717342,0.23402877688966825,888637087744.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al16:er8:arrpoisson:mem64,128,16,8,poisson,64,taps_admission_v4,0.3001865617229809,39.76570024834134,29.158286568483916,89.50146749114506,266.4048332088149,728.1861080880351,0.7074008161307783,0.9944578651444222,0.2856359231952637,854116859904.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
aligned_v9_stratified:ts128:al16:er8:arrpoisson:mem64,128,16,8,poisson,64,taps_unified_v5,0.30134593588472225,39.67628220046129,28.66977086483662,92.1783022082603,266.4141870503646,717.5214533705476,0.7099031319526474,0.9948254718129965,0.2867391001899863,733268279296.0,16559915008.0,0,128,1,0.0,0.0,0.0,0.0,0.0,128.0,0.0,true,
