mode,input_tokens_target,input_tokens_actual,output_tokens_target,concurrency,repeat,request_id,e2e_latency,ttft,tpot,client_prompt_tokens,prompt_tokens_client,completion_tokens_client,client_completion_tokens,server_prompt_tokens,prompt_tokens_server,server_completion_tokens,completion_tokens_server,output_tokens_actual,start_time,first_token_time,end_time,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,prompt_tokens_delta,cached_prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,metrics_error,metrics_prompt_tokens_delta,metrics_generation_tokens_delta,per_request_latency_mean,per_request_latency_p50,per_request_latency_p95,throughput_prompt_tokens_per_s,throughput_generation_tokens_per_s,queue_metric_delta,num_success,num_failed,case_start_time,case_end_time,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,total_e2e_latency,prefix_token_ids_exact_match,client_repeated_prefix_tokens
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,2280.0,2176.0,9080.0,2176.0,3216.0,0.0,0.0,0.0,184.0001151561737,184.12933588027954,161.30984330177307,153.34284663200378,168.07330584526062,309.09219551086426,,,,1.2670004665851593,,,,,,8,0,,,0,0,256,256,8,128,1.2949044704437256,True,0
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,2280.0,2176.0,9080.0,2176.0,3216.0,0.0,0.0,0.0,184.00013542175293,184.12838339805603,161.32500648498535,153.36574506759644,168.07342529296875,309.184627532959,,,,1.2676224112510681,,,,,,8,0,,,0,0,256,256,8,128,1.297147274017334,True,0
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,2280.0,2176.0,9080.0,2176.0,3216.0,0.0,0.0,0.0,184.0001950263977,184.1217315196991,161.35258269309998,152.35446858406067,168.0736424922943,309.23566246032715,,,,1.2711065411567688,,,,,,8,0,,,0,0,256,256,8,128,1.2994980812072754,True,0
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,1082.0,1056.0,4316.0,1056.0,804.0,0.0,0.0,0.0,46.00001072883606,46.027852296829224,40.33829712867737,40.056278228759766,42.01841187477112,77.19588565826416,,,,1.2147806882858276,,,,,,2,0,,,0,0,512,512,2,128,1.2230772972106934,True,0
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,1082.0,1056.0,4316.0,1056.0,804.0,0.0,0.0,0.0,46.00001072883606,46.027703285217285,40.31734919548035,40.056498765945435,42.01824688911438,77.13269805908203,,,,1.2189326286315918,,,,,,2,0,,,0,0,512,512,2,128,1.233959674835205,True,0
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,1082.0,1056.0,4316.0,1056.0,804.0,0.0,0.0,0.0,46.00001335144043,46.02804780006409,40.30861711502075,40.05666518211365,42.01817798614502,77.1064453125,,,,1.2104142904281616,,,,,,2,0,,,0,0,512,512,2,128,1.2234139442443848,True,0
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,2164.0,2112.0,8632.0,2112.0,1608.0,0.0,0.0,0.0,92.00003457069397,92.06170272827148,80.56956052780151,77.15610265731812,84.03598070144653,154.2105836868286,,,,1.2106913924217224,,,,,,4,0,,,0,0,512,512,4,128,1.2271645069122314,True,0
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,2164.0,2112.0,8632.0,2112.0,1608.0,0.0,0.0,0.0,92.00004410743713,92.06180596351624,80.60067844390869,77.15667605400085,84.03622579574585,154.30763053894043,,,,1.2265630960464478,,,,,,4,0,,,0,0,512,512,4,128,1.2520217895507812,True,0
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,2164.0,2112.0,8632.0,2112.0,1608.0,0.0,0.0,0.0,92.00004863739014,92.06174921989441,80.58832693099976,77.15451407432556,84.03612875938416,154.26360034942627,,,,1.2219752669334412,,,,,,4,0,,,0,0,512,512,4,128,1.2435894012451172,True,0
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,4328.0,4224.0,17264.0,4224.0,3216.0,0.0,0.0,0.0,184.000155210495,184.12765622138977,161.30713415145874,152.4420006275177,168.07328462600708,309.3741855621338,,,,1.281425952911377,,,,,,8,0,,,0,0,512,512,8,128,1.3125126361846924,True,0
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,4328.0,4224.0,17264.0,4224.0,3216.0,0.0,0.0,0.0,184.00020599365234,184.1194748878479,161.30277299880981,152.44812488555908,168.0732500553131,309.3739376068115,,,,1.2689633071422577,,,,,,8,0,,,0,0,512,512,8,128,1.2935614585876465,True,0
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,4328.0,4224.0,17264.0,4224.0,3216.0,0.0,0.0,0.0,184.0002098083496,184.12591195106506,161.3666274547577,152.4456434249878,168.07375311851501,309.561484336853,,,,1.280320942401886,,,,,,8,0,,,0,0,512,512,8,128,1.305382490158081,True,0
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,2106.0,2080.0,8410.0,2080.0,804.0,0.0,0.0,0.0,46.00001120567322,46.02838182449341,40.298556089401245,40.0708384513855,42.01809883117676,77.11941051483154,,,,1.2020078897476196,,,,,,2,0,,,0,0,1024,1024,2,128,1.2109434604644775,True,0
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,2106.0,2080.0,8410.0,2080.0,804.0,0.0,0.0,0.0,46.00002360343933,46.02846550941467,40.30300259590149,40.07195043563843,42.018133878707886,77.13535976409912,,,,1.2162731885910034,,,,,,2,0,,,0,0,1024,1024,2,128,1.2310247421264648,True,0
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,2106.0,2080.0,8410.0,2080.0,804.0,0.0,0.0,0.0,46.00001859664917,46.02841567993164,40.316720724105835,40.06916642189026,42.01824188232422,77.1683988571167,,,,1.210815191268921,,,,,,2,0,,,0,0,1024,1024,2,128,1.2202651500701904,True,0
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,4212.0,4160.0,16820.0,4160.0,1608.0,0.0,0.0,0.0,92.00003552436829,92.06283450126648,80.62874627113342,76.20350337028503,84.03644680976868,154.53147411346436,,,,1.2464954853057861,,,,,,4,0,,,0,0,1024,1024,4,128,1.27116060256958,True,0
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,4212.0,4160.0,16820.0,4160.0,1608.0,0.0,0.0,0.0,92.00004291534424,92.06140780448914,80.66681790351868,76.20456314086914,84.03674674034119,154.64806652069092,,,,1.2546607851982117,,,,,,4,0,,,0,0,1024,1024,4,128,1.2777354717254639,True,0
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,4212.0,4160.0,16820.0,4160.0,1608.0,0.0,0.0,0.0,92.00005292892456,92.06205582618713,80.65446472167969,76.20042634010315,84.03664922714233,154.59933185577393,,,,1.2528254389762878,,,,,,4,0,,,0,0,1024,1024,4,128,1.2819092273712158,True,0
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,8424.0,8320.0,33640.0,8320.0,3216.0,0.0,0.0,0.0,184.00024318695068,184.14063596725464,161.5047869682312,136.65749621391296,168.07484078407288,310.6122245788574,,,,1.3350542783737183,,,,,,8,0,,,0,0,1024,1024,8,128,1.36899995803833,True,0
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,8424.0,8320.0,33640.0,8320.0,3216.0,0.0,0.0,0.0,184.00012040138245,184.12317538261414,161.4570209980011,144.57881045341492,168.07446479797363,310.24552726745605,,,,1.3180647492408752,,,,,,8,0,,,0,0,1024,1024,8,128,1.3519353866577148,True,0
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,8424.0,8320.0,33640.0,8320.0,3216.0,0.0,0.0,0.0,184.00016927719116,184.21118640899658,161.49038767814636,136.7178349494934,168.0747275352478,310.722204208374,,,,1.3371884226799011,,,,,,8,0,,,0,0,1024,1024,8,128,1.3720612525939941,True,0
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,2660.0,2656.0,10648.0,2656.0,804.0,0.0,0.0,0.0,46.00001287460327,46.02733564376831,40.440364599227905,39.0756299495697,42.01921558380127,77.55875778198242,,,,1.2760483026504517,,,,,,2,0,,,1024,1037,256,264,2,128,1.285456657409668,True,1024
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,2660.0,2656.0,10648.0,2656.0,804.0,0.0,0.0,0.0,46.00002837181091,46.02809000015259,40.40905237197876,39.07375645637512,42.0189688205719,77.45956230163574,,,,1.267422080039978,,,,,,2,0,,,1024,1037,256,264,2,128,1.2801225185394287,True,1024
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,2660.0,2656.0,10648.0,2656.0,804.0,0.0,0.0,0.0,46.00001096725464,46.027451276779175,40.43945336341858,39.07401394844055,42.0192084312439,77.55151081085205,,,,1.2866853475570679,,,,,,2,0,,,1024,1037,256,264,2,128,1.3050217628479004,True,1024
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,5320.0,5312.0,21296.0,5312.0,1608.0,0.0,0.0,0.0,92.00005912780762,92.06033873558044,80.58163166046143,76.22972345352173,84.0360758304596,154.47395706176758,,,,1.2416088581085205,,,,,,4,0,,,1024,1037,256,264,4,128,1.2653357982635498,True,3072
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,5320.0,5312.0,21296.0,5312.0,1608.0,0.0,0.0,0.0,92.00007677078247,92.06393909454346,80.56754970550537,73.24114465713501,84.03596496582031,154.4614896774292,,,,1.2385361790657043,,,,,,4,0,,,1024,1037,256,264,4,128,1.2639987468719482,True,3072
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,5320.0,5312.0,21296.0,5312.0,1608.0,0.0,0.0,0.0,92.00003266334534,92.0609929561615,80.5928316116333,76.2227783203125,84.03616404533386,154.48103618621826,,,,1.2445324063301086,,,,,,4,0,,,1024,1037,256,264,4,128,1.276005744934082,True,3072
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,10640.0,10624.0,42592.0,10624.0,3216.0,0.0,0.0,0.0,184.00032901763916,184.18857550621033,161.2811541557312,129.80545687675476,168.07307982444763,310.3971281051636,,,,1.3305505216121674,,,,,,8,0,,,1024,1037,256,264,8,128,1.373060941696167,True,7168
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,10640.0,10624.0,42592.0,10624.0,3216.0,0.0,0.0,0.0,184.00015091896057,184.12558937072754,161.2966079711914,137.69051814079285,168.07320165634155,310.1139326095581,,,,1.3198893666267395,,,,,,8,0,,,1024,1037,256,264,8,128,1.3717765808105469,True,7168
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,10640.0,10624.0,42592.0,10624.0,3216.0,0.0,0.0,0.0,184.00018548965454,184.12335538864136,161.29603099822998,136.6927318572998,168.07319712638855,310.1181707382202,,,,1.3206755816936493,,,,,,8,0,,,1024,1037,256,264,8,128,1.3696708679199219,True,7168
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,3172.0,3168.0,12696.0,3168.0,804.0,0.0,0.0,0.0,46.000014543533325,46.028868436813354,40.29188394546509,39.08186936378479,42.018046379089355,77.13221454620361,,,,1.2060997486114502,,,,,,2,0,,,1024,1037,512,520,2,128,1.2159829139709473,True,1024
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,3172.0,3168.0,12696.0,3168.0,804.0,0.0,0.0,0.0,46.00001072883606,46.02746033668518,40.40359091758728,39.07553172111511,42.01892590522766,77.44775199890137,,,,1.2657771110534668,,,,,,2,0,,,1024,1037,512,520,2,128,1.2788541316986084,True,1024
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,3172.0,3168.0,12696.0,3168.0,804.0,0.0,0.0,0.0,46.00002193450928,46.02801966667175,40.36746883392334,39.079514503479004,42.01864147186279,77.35209369659424,,,,1.2426631450653076,,,,,,2,0,,,1024,1037,512,520,2,128,1.2529473304748535,True,1024
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,6344.0,6336.0,25392.0,6336.0,1608.0,0.0,0.0,0.0,92.00006580352783,92.06476092338562,80.57906794548035,72.25674676895142,84.03605580329895,154.54193878173828,,,,1.2410241961479187,,,,,,4,0,,,1024,1037,512,520,4,128,1.2596983909606934,True,3072
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,6344.0,6336.0,25392.0,6336.0,1608.0,0.0,0.0,0.0,92.00004577636719,92.06016492843628,80.58768081665039,73.24587440490723,84.03612351417542,154.534686088562,,,,1.2397969961166382,,,,,,4,0,,,1024,1037,512,520,4,128,1.2580006122589111,True,3072
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,6344.0,6336.0,25392.0,6336.0,1608.0,0.0,0.0,0.0,92.00006890296936,92.04909586906433,80.58516120910645,76.22283053398132,84.03610348701477,154.46341609954834,,,,1.2356372475624084,,,,,,4,0,,,1024,1037,512,520,4,128,1.2508249282836914,True,3072
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,12688.0,12672.0,50784.0,12672.0,3216.0,0.0,0.0,0.0,184.000328540802,184.20159459114075,161.41726851463318,135.78586530685425,168.07415175437927,310.72166633605957,,,,1.341247946023941,,,,,,8,0,,,1024,1037,512,520,8,128,1.3772108554840088,True,7168
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,12688.0,12672.0,50784.0,12672.0,3216.0,0.0,0.0,0.0,184.00013327598572,184.12990427017212,161.37135195732117,137.65559148788452,168.07379007339478,310.203763961792,,,,1.323535531759262,,,,,,8,0,,,1024,1037,512,520,8,128,1.3749785423278809,True,7168
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,12688.0,12672.0,50784.0,12672.0,3216.0,0.0,0.0,0.0,184.00012946128845,184.12921476364136,161.38729166984558,138.64544343948364,168.07391571998596,310.1813383102417,,,,1.3252340257167816,,,,,,8,0,,,1024,1037,512,520,8,128,1.3792684078216553,True,7168
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,4194.0,4192.0,16788.0,4192.0,804.0,0.0,0.0,0.0,46.000020265579224,46.030662536621094,40.291799545288086,38.09226107597351,42.01804566383362,77.16124629974365,,,,1.213760495185852,,,,,,2,0,,,1024,1036,1024,1032,2,128,1.2246806621551514,True,1024
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,4194.0,4192.0,16788.0,4192.0,804.0,0.0,0.0,0.0,46.00001072883606,46.02954864501953,40.28540778160095,38.09153342247009,42.01799535751343,77.14201354980469,,,,1.2191401720046997,,,,,,2,0,,,1024,1036,1024,1032,2,128,1.2357511520385742,True,1024
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,4194.0,4192.0,16788.0,4192.0,804.0,0.0,0.0,0.0,46.00001287460327,46.02984976768494,40.297420024871826,38.09117937088013,42.01809000968933,77.17703533172607,,,,1.2185089588165283,,,,,,2,0,,,1024,1036,1024,1032,2,128,1.2314882278442383,True,1024
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,8388.0,8384.0,33576.0,8384.0,1608.0,0.0,0.0,0.0,92.00006031990051,92.0689902305603,80.68584251403809,72.29169154167175,84.03689646720886,154.96436023712158,,,,1.2780323028564453,,,,,,4,0,,,1024,1036,1024,1032,4,128,1.2982754707336426,True,3072
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,8388.0,8384.0,33576.0,8384.0,1608.0,0.0,0.0,0.0,92.00004696846008,92.06968855857849,80.68136668205261,73.25525307655334,84.03686118125916,154.83567905426025,,,,1.2687833309173584,,,,,,4,0,,,1024,1036,1024,1032,4,128,1.2954511642456055,True,3072
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,8388.0,8384.0,33576.0,8384.0,1608.0,0.0,0.0,0.0,92.00004196166992,92.06784796714783,80.71093273162842,72.28526830673218,84.03709387779236,155.02405261993408,,,,1.2871110439300537,,,,,,4,0,,,1024,1036,1024,1032,4,128,1.3130528926849365,True,3072
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,16776.0,16768.0,67152.0,16768.0,3216.0,0.0,0.0,0.0,184.00014567375183,184.146812915802,161.5046317577362,136.67729306221008,168.07483959197998,310.68495082855225,,,,1.3424203991889954,,,,,,8,0,,,1024,1036,1024,1032,8,128,1.3817410469055176,True,7168
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,16776.0,16768.0,67152.0,16768.0,3216.0,0.0,0.0,0.0,184.00012707710266,184.14659786224365,161.4984757900238,136.70297837257385,168.07479119300842,310.73040771484375,,,,1.3482137024402618,,,,,,8,0,,,1024,1036,1024,1032,8,128,1.4024009704589844,True,7168
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,16776.0,16768.0,67152.0,16768.0,3216.0,0.0,0.0,0.0,184.00032782554626,184.15957832336426,161.5180766582489,136.72566723823547,168.0749454498291,310.8490171432495,,,,1.3602812588214874,,,,,,8,0,,,1024,1036,1024,1032,8,128,1.4044520854949951,True,7168
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,8802.0,8800.0,35220.0,8800.0,804.0,0.0,0.0,0.0,46.000224590301514,46.032124280929565,40.301671743392944,36.1407516002655,42.018123388290405,77.33792209625244,,,,1.2468626499176025,,,,,,2,0,,,4096,4108,256,264,2,128,1.2614364624023438,True,4096
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,8802.0,8800.0,35220.0,8800.0,804.0,0.0,0.0,0.0,46.00001835823059,46.032163858413696,40.31450843811035,36.143590211868286,42.018224477767944,77.38555145263672,,,,1.2492882013320923,,,,,,2,0,,,4096,4108,256,264,2,128,1.2612426280975342,True,4096
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,8802.0,8800.0,35220.0,8800.0,804.0,0.0,0.0,0.0,46.000027656555176,46.03229570388794,40.32535791397095,36.143275022506714,42.01830983161926,77.41616630554199,,,,1.2568598985671997,,,,,,2,0,,,4096,4108,256,264,2,128,1.270427942276001,True,4096
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,17604.0,17600.0,70440.0,17600.0,1608.0,0.0,0.0,0.0,92.0000467300415,92.07299494743347,80.69943451881409,68.39228081703186,84.03700351715088,155.30962467193604,,,,1.3130704760551453,,,,,,4,0,,,4096,4108,256,264,4,128,1.3396327495574951,True,12288
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,17604.0,17600.0,70440.0,17600.0,1608.0,0.0,0.0,0.0,92.00010180473328,92.07526278495789,80.69401907920837,65.41334581375122,84.03696060180664,155.35627460479736,,,,1.3167918920516968,,,,,,4,0,,,4096,4108,256,264,4,128,1.3429145812988281,True,12288
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,17604.0,17600.0,70440.0,17600.0,1608.0,0.0,0.0,0.0,92.00007915496826,92.07534742355347,80.71526861190796,65.40309166908264,84.03712821006775,155.38711833953857,,,,1.3225006461143494,,,,,,4,0,,,4096,4108,256,264,4,128,1.355198621749878,True,12288
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,35208.0,35200.0,140880.0,35200.0,3216.0,0.0,0.0,0.0,184.0003604888916,184.20485663414001,161.76400589942932,129.07551336288452,168.07688188552856,312.6398696899414,,,,1.4391968548297882,,,,,,8,0,,,4096,4108,256,264,8,128,1.4923810958862305,True,28672
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,35208.0,35200.0,140880.0,35200.0,3216.0,0.0,0.0,0.0,184.00028777122498,184.20036506652832,161.7644956111908,129.0807285308838,168.0768859386444,312.59076595306396,,,,1.4370753467082977,,,,,,8,0,,,4096,4108,256,264,8,128,1.495901107788086,True,28672
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,35208.0,35200.0,140880.0,35200.0,3216.0,0.0,0.0,0.0,184.00015234947205,184.15893268585205,161.8200397491455,128.99520015716553,168.0773229598999,312.5814151763916,,,,1.4372074007987976,,,,,,8,0,,,4096,4108,256,264,8,128,1.4905791282653809,True,28672
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,9316.0,9312.0,37270.0,9312.0,804.0,0.0,0.0,0.0,46.00001263618469,46.0303008556366,40.30667757987976,37.11652183532715,42.018162965774536,77.27970695495605,,,,1.2326970100402832,,,,,,2,0,,,4096,4109,512,520,2,128,1.245006799697876,True,4096
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,9316.0,9312.0,37270.0,9312.0,804.0,0.0,0.0,0.0,46.00001263618469,46.030426025390625,40.33390712738037,36.140477657318115,42.01837706565857,77.43394470214844,,,,1.2575205564498901,,,,,,2,0,,,4096,4109,512,520,2,128,1.269697904586792,True,4096
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,9316.0,9312.0,37270.0,9312.0,804.0,0.0,0.0,0.0,46.00001859664917,46.029863595962524,40.33679461479187,36.14922308921814,42.01839995384216,77.46902465820312,,,,1.2635674476623535,,,,,,2,0,,,4096,4109,512,520,2,128,1.2760322093963623,True,4096
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,18632.0,18624.0,74540.0,18624.0,1608.0,0.0,0.0,0.0,92.00008225440979,92.09269714355469,80.66959190368652,64.4381091594696,84.03676843643188,155.342435836792,,,,1.3164772987365723,,,,,,4,0,,,4096,4109,512,520,4,128,1.343937635421753,True,12288
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,18632.0,18624.0,74540.0,18624.0,1608.0,0.0,0.0,0.0,92.0000901222229,92.08869981765747,80.6534161567688,64.43442988395691,84.03664112091064,155.2796869277954,,,,1.311244547367096,,,,,,4,0,,,4096,4109,512,520,4,128,1.338615894317627,True,12288
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,18632.0,18624.0,74540.0,18624.0,1608.0,0.0,0.0,0.0,92.00002694129944,92.06976318359375,80.69194221496582,71.31104969978333,84.03694438934326,155.03360748291016,,,,1.289267897605896,,,,,,4,0,,,4096,4109,512,520,4,128,1.328298807144165,True,12288
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,37264.0,37248.0,149080.0,37248.0,3216.0,0.0,0.0,0.0,184.000346660614,184.25819444656372,161.89354968070984,129.23832607269287,168.07790207862854,313.5076560974121,,,,1.4772098362445831,,,,,,8,0,,,4096,4109,512,520,8,128,1.5324881076812744,True,28672
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,37264.0,37248.0,149080.0,37248.0,3216.0,0.0,0.0,0.0,184.0003490447998,184.2555923461914,161.89766025543213,129.26833534240723,168.07793426513672,313.57111835479736,,,,1.4844216704368591,,,,,,8,0,,,4096,4109,512,520,8,128,1.552621841430664,True,28672
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,37264.0,37248.0,149080.0,37248.0,3216.0,0.0,0.0,0.0,184.00032997131348,184.26074314117432,161.9003930091858,129.242418050766,168.07795596122742,313.5325632095337,,,,1.479865401983261,,,,,,8,0,,,4096,4109,512,520,8,128,1.5399792194366455,True,28672
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,10340.0,10336.0,41364.0,10336.0,804.0,0.0,0.0,0.0,46.00001335144043,46.03118348121643,40.34458303451538,36.14527654647827,42.01846146583557,77.48306274414062,,,,1.2712197303771973,,,,,,2,0,,,4096,4109,1024,1032,2,128,1.2848384380340576,True,4096
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,10340.0,10336.0,41364.0,10336.0,804.0,0.0,0.0,0.0,46.000012159347534,46.030574798583984,40.36649131774902,35.1557559967041,42.01863360404968,77.57910346984863,,,,1.290811538696289,,,,,,2,0,,,4096,4109,1024,1032,2,128,1.3093740940093994,True,4096
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,10340.0,10336.0,41364.0,10336.0,804.0,0.0,0.0,0.0,46.00001096725464,46.0302255153656,40.37823152542114,35.15833353996277,42.01872634887695,77.62196350097656,,,,1.2967873811721802,,,,,,2,0,,,4096,4109,1024,1032,2,128,1.3147947788238525,True,4096
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,20680.0,20672.0,82728.0,20672.0,1608.0,0.0,0.0,0.0,92.00003981590271,92.06982803344727,80.71057605743408,68.3606424331665,84.03709125518799,155.24946403503418,,,,1.3034863471984863,,,,,,4,0,,,4096,4109,1024,1032,4,128,1.3271441459655762,True,12288
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,20680.0,20672.0,82728.0,20672.0,1608.0,0.0,0.0,0.0,92.0000958442688,92.0992431640625,80.69059991836548,64.42444086074829,84.03693389892578,155.3550510406494,,,,1.3175368309020996,,,,,,4,0,,,4096,4109,1024,1032,4,128,1.3504559993743896,True,12288
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,20680.0,20672.0,82728.0,20672.0,1608.0,0.0,0.0,0.0,92.00007700920105,92.08056688308716,80.68561148643494,64.43549108505249,84.03689455986023,155.37752437591553,,,,1.3203019499778748,,,,,,4,0,,,4096,4109,1024,1032,4,128,1.3545787334442139,True,12288
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,41360.0,41344.0,165456.0,41344.0,3216.0,0.0,0.0,0.0,184.00035166740417,184.2650043964386,162.01676535606384,129.36342430114746,168.0788722038269,314.15026664733887,,,,1.493245005607605,,,,,,8,0,,,4096,4109,1024,1032,8,128,1.5390021800994873,True,28672
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,41360.0,41344.0,165456.0,41344.0,3216.0,0.0,0.0,0.0,184.00046014785767,184.2537124156952,162.10880041122437,129.1911280155182,168.07959699630737,314.0629291534424,,,,1.4933087825775146,,,,,,8,0,,,4096,4109,1024,1032,8,128,1.5462300777435303,True,28672
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,41360.0,41344.0,165456.0,41344.0,3216.0,0.0,0.0,0.0,184.00036549568176,184.26928663253784,162.01682782173157,129.33746123313904,168.07887268066406,314.0995979309082,,,,1.4948890209197998,,,,,,8,0,,,4096,4109,1024,1032,8,128,1.5408997535705566,True,28672
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,16994.0,16992.0,67986.0,16992.0,804.0,0.0,0.0,0.0,46.00002312660217,46.03550887107849,40.33841347694397,36.13488149642944,42.018412590026855,77.42016124725342,,,,1.2545238733291626,,,,,,2,0,,,8192,8204,256,264,2,128,1.2678115367889404,True,8192
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,16994.0,16992.0,67986.0,16992.0,804.0,0.0,0.0,0.0,46.00001120567322,46.03557276725769,40.378082036972046,36.14145565032959,42.01872515678406,77.56076431274414,,,,1.2846944332122803,,,,,,2,0,,,8192,8204,256,264,2,128,1.3033123016357422,True,8192
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,16994.0,16992.0,67986.0,16992.0,804.0,0.0,0.0,0.0,46.00002408027649,46.0376353263855,40.38523745536804,34.172017335891724,42.018781423568726,77.66835880279541,,,,1.301287055015564,,,,,,2,0,,,8192,8204,256,264,2,128,1.3187153339385986,True,8192
prefix,,,,,0,,,,,,,,,,,,,,,,,ok,,33988.0,33984.0,135972.0,33984.0,1608.0,0.0,0.0,0.0,92.00007009506226,92.08415746688843,80.95064926147461,64.46056604385376,84.0389814376831,156.21486949920654,,,,1.3887168169021606,,,,,,4,0,,,8192,8204,256,264,4,128,1.4194135665893555,True,24576
prefix,,,,,1,,,,,,,,,,,,,,,,,ok,,33988.0,33984.0,135972.0,33984.0,1608.0,0.0,0.0,0.0,92.00006675720215,92.08170628547668,80.73374581336975,64.46246266365051,84.037273645401,155.5699348449707,,,,1.3389543294906616,,,,,,4,0,,,8192,8204,256,264,4,128,1.3763294219970703,True,24576
prefix,,,,,2,,,,,,,,,,,,,,,,,ok,,33988.0,33984.0,135972.0,33984.0,1608.0,0.0,0.0,0.0,92.00006151199341,92.08077836036682,80.75040912628174,64.43116664886475,84.0374047756195,155.56243324279785,,,,1.3368120789527893,,,,,,4,0,,,8192,8204,256,264,4,128,1.3686373233795166,True,24576
