mode,run_id,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,per_request_ttft_mean,per_request_decode_time_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,stream,output_length_control_requested,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,cached_prompt_tokens_delta,prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,prefix_cache_metrics_reliable,metrics_error
prefix,pr2_v2,1024,1037,512,520,8,128,2,1.392880916595459,1.3393587172031403,0.1721312403678894,1.1672274768352509,True,7168,True,True,8,0,ok,,12688.0,12672.0,12672.0,12688.0,1024.0,0.0,0.0,0.0,0.00012001674622297287,0.13624679390341043,9.36682688537985,0.798259973526001,0.0,10.166217565536499,True,
prefix,pr2_v2,1024,1036,1024,1032,2,128,0,1.2114272117614746,1.2019681930541992,0.06605732440948486,1.1359108686447144,True,1024,True,True,2,0,ok,,4194.0,4192.0,4192.0,4194.0,256.0,0.0,0.0,0.0,1.079728826880455e-05,0.029549270402640104,2.274301326368004,0.09253883361816406,0.0,2.3667819499969482,True,
prefix,pr2_v2,1024,1036,1024,1032,2,128,1,1.2266836166381836,1.211645245552063,0.07652544975280762,1.1351197957992554,True,1024,True,True,2,0,ok,,4194.0,4192.0,4192.0,4194.0,256.0,0.0,0.0,0.0,1.74609012901783e-05,0.030161342583596706,2.2730403672903776,0.09376907348632812,0.0,2.3668622970581055,True,
prefix,pr2_v2,1024,1036,1024,1032,2,128,2,1.2260386943817139,1.2111742496490479,0.07641208171844482,1.134762167930603,True,1024,True,True,2,0,ok,,4194.0,4192.0,4192.0,4194.0,256.0,0.0,0.0,0.0,2.199411392211914e-05,0.030126029159873724,2.272341748699546,0.09569096565246582,0.0,2.3677732944488525,True,
prefix,pr2_v2,1024,1036,1024,1032,4,128,0,1.2823255062103271,1.2618023753166199,0.11291873455047607,1.1488836407661438,True,3072,True,True,4,0,ok,,8388.0,8384.0,8384.0,8388.0,512.0,0.0,0.0,0.0,5.431193858385086e-05,0.06848884047940373,4.614732113201171,0.29451775550842285,0.0,4.909270763397217,True,
prefix,pr2_v2,1024,1036,1024,1032,4,128,1,1.3023316860198975,1.271315574645996,0.119875967502594,1.151439607143402,True,3072,True,True,4,0,ok,,8388.0,8384.0,8384.0,8388.0,512.0,0.0,0.0,0.0,3.3589545637369156e-05,0.0681174942292273,4.614904905669391,0.29865169525146484,0.0,4.913979530334473,True,
prefix,pr2_v2,1024,1036,1024,1032,4,128,2,1.3034181594848633,1.2716633677482605,0.12024319171905518,1.1514201760292053,True,3072,True,True,4,0,ok,,8388.0,8384.0,8384.0,8388.0,512.0,0.0,0.0,0.0,8.197268471121788e-05,0.06903726141899824,4.615226365160197,0.2999742031097412,0.0,4.915147066116333,True,
prefix,pr2_v2,1024,1036,1024,1032,8,128,0,1.3918945789337158,1.3498561680316925,0.17148897051811218,1.1783671975135803,True,7168,True,True,8,0,ok,,16776.0,16768.0,16768.0,16776.0,1024.0,0.0,0.0,0.0,0.0003290805034339428,0.15704376343637705,9.475476347841322,0.7677130699157715,0.0,10.24248743057251,True,
prefix,pr2_v2,1024,1036,1024,1032,8,128,1,1.4105124473571777,1.3558998703956604,0.17625531554222107,1.1796445548534393,True,7168,True,True,8,0,ok,,16776.0,16768.0,16768.0,16776.0,1024.0,0.0,0.0,0.0,0.0001740613952279091,0.14612254546955228,9.485905289184302,0.7987008094787598,0.0,10.285350799560547,True,
prefix,pr2_v2,1024,1036,1024,1032,8,128,2,1.4132707118988037,1.3579277098178864,0.17830783128738403,1.1796198785305023,True,7168,True,True,8,0,ok,,16776.0,16768.0,16768.0,16776.0,1024.0,0.0,0.0,0.0,0.0002712397836148739,0.15430047269910574,9.476988797076046,0.8236024379730225,0.0,10.298829317092896,True,
