mode,run_id,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,per_request_ttft_mean,per_request_decode_time_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,stream,output_length_control_requested,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,cached_prompt_tokens_delta,prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,prefix_cache_metrics_reliable,metrics_error
prefix,pr2_v2_noprefix,0,0,512,512,8,128,2,1.4899606704711914,1.4564120173454285,0.2630043029785156,1.1934077143669128,True,0,True,True,8,0,ok,,0.0,0.0,0.0,4328.0,1024.0,0.0,0.0,0.0,0.00011578202247619629,0.8991418955847621,9.511857037898153,1.2553198337554932,0.0,10.767962217330933,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,2,128,0,1.2614243030548096,1.252761960029602,0.08807492256164551,1.1646870374679565,True,0,True,True,2,0,ok,,0.0,0.0,0.0,2106.0,256.0,0.0,0.0,0.0,1.136772334575653e-05,0.09056137735024095,2.32958856318146,0.1387498378753662,0.0,2.4682254791259766,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,2,128,1,1.2583723068237305,1.249502420425415,0.08719325065612793,1.162309169769287,True,0,True,True,2,0,ok,,0.0,0.0,0.0,2106.0,256.0,0.0,0.0,0.0,1.1035706847906113e-05,0.09010356618091464,2.325648338999599,0.1374373435974121,0.0,2.462697982788086,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,2,128,2,1.2609283924102783,1.2519429922103882,0.0874776840209961,1.164465308189392,True,0,True,True,2,0,ok,,0.0,0.0,0.0,2106.0,256.0,0.0,0.0,0.0,1.127505674958229e-05,0.09043824905529618,2.329723441042006,0.13765192031860352,0.0,2.4670534133911133,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,4,128,0,1.3786072731018066,1.3601779341697693,0.17180544137954712,1.1883724927902222,True,0,True,True,4,0,ok,,0.0,0.0,0.0,4212.0,512.0,0.0,0.0,0.0,3.3529940992593765e-05,0.40418172581121325,4.753234782721847,0.5584774017333984,0.0,5.311838626861572,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,4,128,1,1.3761889934539795,1.3583068251609802,0.1709548830986023,1.187351942062378,True,0,True,True,4,0,ok,,0.0,0.0,0.0,4212.0,512.0,0.0,0.0,0.0,4.7769397497177124e-05,0.40165194729343057,4.7505265907384455,0.5569548606872559,0.0,5.307400226593018,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,4,128,2,1.3745520114898682,1.356942057609558,0.16940516233444214,1.187536895275116,True,0,True,True,4,0,ok,,0.0,0.0,0.0,4212.0,512.0,0.0,0.0,0.0,3.2986514270305634e-05,0.39795831870287657,4.748174576088786,0.5521419048309326,0.0,5.300481796264648,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,8,128,0,1.6066663265228271,1.569756805896759,0.3487548530101776,1.2210019528865814,True,0,True,True,8,0,ok,,0.0,0.0,0.0,8424.0,1024.0,0.0,0.0,0.0,0.0001323418691754341,1.8113404447212815,9.760239445604384,2.3208866119384766,0.0,12.08217740058899,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,8,128,1,1.6085197925567627,1.5727353990077972,0.35204848647117615,1.220686912536621,True,0,True,True,8,0,ok,,0.0,0.0,0.0,8424.0,1024.0,0.0,0.0,0.0,0.00013031158596277237,1.8061887822113931,9.765622003469616,2.3250207901000977,0.0,12.092344999313354,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,8,128,2,1.605196237564087,1.5690295994281769,0.3483097553253174,1.2207198441028595,True,0,True,True,8,0,ok,,0.0,0.0,0.0,8424.0,1024.0,0.0,0.0,0.0,0.00011731544509530067,1.793001241516322,9.761354787275195,2.3030073642730713,0.0,12.065494775772095,True,
